,assists,bonus,bps,chance_of_playing_this_round,clean_sheets,code,creativity,dreamteam_count,ea_index,element_type,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id_x,in_dreamteam,influence,loans_out,minutes,now_cost,own_goals,penalties_missed,penalties_saved,points_per_game,red_cards,saves,second_name,selected_by_percent,status,team,threat,total_points,transfers_in,transfers_out,value_season,yellow_cards,singular_name_short,team_id,team_name,matchup,opponent_name,creativecost,influencecost,threatcost,myscore
413,0,0,10,100.0,0,3736,1.0,0,193,2,0,John,0.0,3,0,1.0,342,False,9.0,0,126,44,0,0,0,1.0,0,0,O'Shea,0.5,a,15,0.0,2,2283,10504,0.5,0,DEF,15,Sunderland,0.5,Spurs,0.022727272727272728,0.20454545454545456,0.0,2.0
415,0,2,69,,0,74230,61.2,1,369,2,0,Patrick,1.0,8,1,20.4,344,False,95.2,0,360,50,0,0,0,3.3,0,0,van Aanholt,5.4,a,15,47.0,13,54359,70774,2.6,0,DEF,15,Sunderland,0.5,Spurs,1.224,1.9040000000000001,0.94,114.69999999999999
417,0,0,51,100.0,0,45076,14.3,0,176,2,2,Lamine,1.7,7,0,14.6,346,False,65.4,0,360,45,0,0,0,1.5,0,0,Koné,1.6,a,15,66.0,6,9433,40647,1.3,0,DEF,15,Sunderland,0.5,Spurs,0.31777777777777777,1.4533333333333334,1.4666666666666666,129.84500000000003
418,0,0,18,,0,160729,0.7,0,0,2,1,Jason,0.7,1,0,2.8,476,False,26.4,0,105,49,0,0,0,1.0,0,0,Denayer,0.1,a,15,0.0,2,434,1843,0.4,1,DEF,15,Sunderland,0.5,Spurs,0.014285714285714285,0.5387755102040817,0.0,11.485
419,0,0,56,,0,80935,1.2,0,0,2,1,Papy,1.3,7,0,14.4,499,False,106.6,0,360,45,0,0,0,1.3,0,0,Djilobodji,0.2,a,15,36.0,5,1622,4258,1.1,1,DEF,15,Sunderland,0.5,Spurs,0.026666666666666665,2.368888888888889,0.8,98.47
420,0,0,31,,0,160816,17.2,0,3,2,0,Donald,0.3,5,0,6.1,506,False,43.8,0,194,40,0,0,0,0.7,0,0,Love,3.9,a,15,0.0,2,143347,32849,0.5,1,DEF,15,Sunderland,0.5,Spurs,0.43,1.095,0.0,11.15
423,0,0,21,,0,109528,33.2,0,0,2,1,Javier,1.3,5,0,7.1,538,False,34.0,0,270,45,0,0,0,1.3,0,0,Manquillo,0.0,a,15,4.0,4,1222,461,0.9,1,DEF,15,Sunderland,0.5,Spurs,0.7377777777777779,0.7555555555555555,0.08888888888888889,50.28
424,0,0,36,,0,154976,148.0,0,33,3,-1,Adnan,1.0,8,0,28.4,261,False,48.2,0,386,55,0,0,0,1.2,1,0,Januzaj,1.1,a,15,87.0,6,29848,27749,1.1,0,MID,15,Sunderland,0.5,Spurs,2.690909090909091,0.8763636363636365,1.5818181818181818,147.6
425,0,0,22,100.0,0,57736,2.2,0,118,3,2,Jan,1.3,4,0,3.0,347,False,10.4,0,153,45,0,0,0,2.0,0,0,Kirchhoff,0.1,a,15,18.0,4,382,1331,0.9,0,MID,15,Sunderland,0.5,Spurs,0.04888888888888889,0.23111111111111113,0.4,23.89
426,0,0,5,75.0,0,28448,1.3,0,246,3,1,Lee,0.3,1,0,1.6,348,False,14.4,0,90,44,0,0,0,1.0,0,0,Cattermole,0.1,a,15,0.0,1,914,3355,0.2,1,MID,15,Sunderland,0.5,Spurs,0.029545454545454545,0.32727272727272727,0.0,3.355
428,1,1,55,,0,49384,28.7,0,112,3,0,Jack,1.0,8,0,10.1,350,False,47.0,0,360,45,0,0,0,2.8,0,0,Rodwell,1.8,a,15,25.0,11,62651,40118,2.4,1,MID,15,Sunderland,0.5,Spurs,0.6377777777777778,1.0444444444444445,0.5555555555555556,61.35
429,0,0,12,0.0,0,39187,31.3,0,180,3,0,Jeremain,0.3,1,0,9.7,351,False,14.2,0,69,59,0,0,0,1.0,0,0,Lens,0.0,u,15,52.0,2,137,2062,0.3,0,MID,15,Sunderland,0.5,Spurs,0.5305084745762711,0.2406779661016949,0.8813559322033898,16.625
430,0,0,3,,0,60165,4.3,0,172,3,1,Wahbi,0.7,4,0,2.2,352,False,0.2,0,72,62,0,0,0,1.0,0,0,Khazri,0.2,d,15,18.0,3,495,8190,0.5,0,MID,15,Sunderland,0.5,Spurs,0.06935483870967742,0.0032258064516129032,0.2903225806451613,10.875
431,1,0,27,,0,115854,30.1,0,185,3,1,Duncan,1.0,7,0,10.9,353,False,24.2,0,270,50,0,0,0,2.0,0,0,Watmore,0.1,a,15,60.0,10,4391,4177,2.0,1,MID,15,Sunderland,0.5,Spurs,0.602,0.484,1.2,67.15
432,0,0,29,,1,149016,63.0,0,0,3,0,Lynden,1.3,3,0,11.6,520,False,20.8,0,286,45,0,0,0,1.5,0,0,Gooch,0.1,a,15,32.0,6,2407,1240,1.3,2,MID,15,Sunderland,0.5,Spurs,1.4,0.46222222222222226,0.7111111111111111,81.27
433,0,0,3,0.0,0,219727,0.0,0,0,3,0,Joel,0.0,0,0,0.2,521,False,0.0,0,10,45,0,0,0,1.0,0,0,Asoro,0.0,a,15,2.0,1,348,335,0.2,0,MID,15,Sunderland,0.5,Spurs,0.0,0.0,0.044444444444444446,1.0
434,0,0,20,75.0,1,7525,29.7,0,0,3,2,Steven,1.3,2,0,8.9,533,False,24.2,0,182,50,0,0,0,1.7,0,0,Pienaar,0.0,a,15,35.0,5,531,345,1.0,1,MID,15,Sunderland,0.5,Spurs,0.594,0.484,0.7,62.785000000000004
435,0,0,11,,0,144660,7.8,0,0,3,1,Didier,1.0,1,0,2.0,559,False,11.4,0,108,50,0,0,0,1.0,0,0,Ndong,0.0,a,15,2.0,2,462,235,0.4,1,MID,15,Sunderland,0.5,Spurs,0.156,0.228,0.04,12.6
436,0,0,11,0.0,1,77454,19.1,0,280,4,0,Fabio,0.7,2,0,3.5,354,False,3.2,0,153,53,0,0,0,2.0,0,0,Borini,0.7,i,15,13.0,4,5346,57148,0.8,0,FWD,15,Sunderland,0.5,Spurs,0.36037735849056607,0.06037735849056604,0.24528301886792453,16.354999999999997
437,0,5,58,100.0,0,7958,10.9,1,595,4,2,Jermain,4.3,8,2,27.8,355,False,76.2,0,442,72,0,0,0,4.6,0,0,Defoe,9.8,d,15,192.0,23,324325,194524,3.2,0,FWD,15,Sunderland,0.5,Spurs,0.1513888888888889,1.0583333333333333,2.6666666666666665,623.0649999999999
439,0,4,113,,1,37096,0.0,0,366,1,3,Lukasz,5.0,7,0,15.2,356,True,152.2,0,450,51,0,0,1,4.8,0,19,Fabianski,5.6,a,16,0.0,24,109410,33544,4.8,0,GKP,16,Swansea,0.8,Southampton,0.0,2.9843137254901957,0.0,632.8000000000001
441,0,0,88,,1,49539,92.9,0,239,2,1,Kyle,1.0,7,0,27.0,358,False,112.6,0,450,45,0,0,0,2.0,0,0,Naughton,1.3,a,16,64.0,10,18998,18599,2.2,1,DEF,16,Swansea,0.8,Southampton,2.0644444444444447,2.502222222222222,1.4222222222222223,225.60000000000002
442,0,0,1,100.0,0,47390,1.2,0,321,2,0,Neil,0.3,1,0,0.4,360,False,2.4,0,40,44,0,0,0,1.0,0,0,Taylor,0.5,a,16,0.0,1,1484,28036,0.2,0,DEF,16,Swansea,0.8,Southampton,0.02727272727272727,0.05454545454545454,0.0,1.8639999999999999
443,0,0,11,,0,42996,12.3,0,194,2,1,Angel,0.7,1,0,2.5,361,False,13.0,0,51,44,0,0,0,1.0,0,0,Rangel,0.3,a,16,0.0,3,731,5544,0.7,0,DEF,16,Swansea,0.8,Southampton,0.27954545454545454,0.29545454545454547,0.0,17.168
444,0,0,83,,1,80789,12.4,0,63,2,2,Jordi,1.0,7,0,17.9,362,False,117.0,0,450,41,0,0,0,1.8,0,0,Amat,13.4,a,16,50.0,9,212538,79950,2.2,2,DEF,16,Swansea,0.8,Southampton,0.3024390243902439,2.8536585365853657,1.2195121951219512,152.52
445,0,0,70,75.0,1,57145,4.4,0,333,2,2,Federico,0.7,7,0,13.1,363,False,109.4,0,450,45,0,0,0,1.6,0,0,Fernández,2.0,a,16,16.0,8,6939,28238,1.8,3,DEF,16,Swansea,0.8,Southampton,0.09777777777777778,2.4311111111111114,0.35555555555555557,80.688
447,0,2,75,,1,96306,43.7,1,75,2,1,Stephen,1.0,6,0,12.5,365,False,70.0,0,405,41,0,0,0,2.4,0,0,Kingsley,12.7,a,16,12.0,12,356992,100142,2.9,0,DEF,16,Swansea,0.8,Southampton,1.0658536585365854,1.7073170731707317,0.2926829268292683,112.56
450,0,0,88,,1,40145,69.1,0,376,3,2,Jack,2.0,7,0,16.9,367,False,85.4,0,436,49,0,0,0,2.2,0,0,Cork,0.1,a,16,15.0,11,731,2140,2.2,0,MID,16,Swansea,0.8,Southampton,1.4102040816326529,1.7428571428571429,0.30612244897959184,282.2
451,0,1,47,,0,55422,67.5,0,586,3,2,Gylfi,3.7,7,1,27.0,368,False,63.4,0,357,73,0,0,0,2.8,0,0,Sigurdsson,3.9,a,16,139.0,14,16828,160329,1.9,0,MID,16,Swansea,0.8,Southampton,0.9246575342465754,0.8684931506849315,1.904109589041096,812.904
452,0,0,20,,1,11829,131.0,0,269,3,0,Wayne,0.3,2,0,19.8,369,False,27.2,0,198,49,0,0,0,1.7,0,0,Routledge,0.3,a,16,40.0,5,5354,16155,1.0,0,MID,16,Swansea,0.8,Southampton,2.673469387755102,0.5551020408163265,0.8163265306122449,52.568
453,0,0,10,100.0,0,15114,1.1,0,166,3,0,Leon,0.0,0,0,0.5,370,False,3.6,0,59,44,0,0,0,1.0,0,0,Britton,0.1,a,16,0.0,1,394,1658,0.2,0,MID,16,Swansea,0.8,Southampton,0.025,0.08181818181818182,0.0,1.0
455,0,0,34,100.0,0,76542,27.3,0,241,3,2,Sung-yueng,1.7,5,0,5.4,372,False,18.6,0,210,53,0,0,0,1.5,0,0,Ki,0.1,a,16,8.0,6,401,2502,1.1,0,MID,16,Swansea,0.8,Southampton,0.5150943396226415,0.3509433962264151,0.1509433962264151,79.30400000000002
456,0,0,30,,0,49195,64.9,0,202,3,1,Jefferson,0.7,2,0,14.4,373,False,42.2,0,120,53,0,0,0,1.0,0,0,Montero,0.1,a,16,37.0,4,1662,5616,0.8,0,MID,16,Swansea,0.8,Southampton,1.2245283018867925,0.7962264150943397,0.6981132075471698,84.69600000000001
457,0,3,101,,2,49277,70.5,1,107,3,2,Leroy,4.7,5,3,30.9,375,False,132.6,0,427,53,0,0,0,5.6,0,0,Fer,11.0,a,16,107.0,28,411806,125114,5.3,2,MID,16,Swansea,0.8,Southampton,1.330188679245283,2.5018867924528303,2.018867924528302,1193.9760000000003
458,0,0,1,0.0,0,21083,0.3,0,64,3,0,Nathan,0.0,1,0,0.1,376,False,0.4,0,6,48,0,0,0,1.0,0,0,Dyer,0.1,i,16,0.0,1,835,4956,0.2,0,MID,16,Swansea,0.8,Southampton,0.0062499999999999995,0.008333333333333333,0.0,1.0
461,1,0,71,,1,111787,144.7,0,120,4,2,Modou,2.7,5,0,30.6,379,False,68.8,0,377,50,0,0,0,2.4,0,0,Barrow,0.9,a,16,93.0,12,19786,17155,2.4,0,FWD,16,Swansea,0.8,Southampton,2.8939999999999997,1.376,1.86,674.0400000000001
462,1,0,27,,1,19760,94.7,0,0,4,2,Fernando,2.0,7,0,33.4,500,False,39.4,0,450,63,0,0,0,2.6,0,0,Llorente,1.9,a,16,204.0,13,49187,87815,2.1,0,FWD,16,Swansea,0.8,Southampton,1.5031746031746032,0.6253968253968254,3.238095238095238,553.96
463,0,0,3,50.0,0,83091,0.0,0,0,4,1,Borja,0.3,0,0,0.0,507,False,0.0,0,9,69,0,0,0,1.0,0,0,Bastón,0.0,a,16,0.0,1,955,3618,0.1,0,FWD,16,Swansea,0.8,Southampton,0.0,0.0,0.0,1.0
464,0,0,3,,0,169432,2.3,0,0,4,0,Oliver,0.3,0,0,0.2,546,False,0.0,0,5,45,0,0,0,1.0,0,0,McBurnie,0.1,a,16,0.0,1,3193,1541,0.2,0,FWD,16,Swansea,0.8,Southampton,0.05111111111111111,0.0,0.0,1.552
465,0,0,68,100.0,2,37915,0.0,0,419,1,6,Hugo,4.0,1,0,5.6,380,False,55.8,0,214,54,0,0,0,4.7,0,6,Lloris,4.8,a,17,0.0,14,34682,146494,2.6,0,GKP,17,Spurs,1.5,Sunderland,0.0,1.0333333333333332,0.0,348.79999999999995
466,0,0,51,,1,39215,0.0,0,3,1,0,Michel,0.7,1,0,5.5,381,False,55.6,0,236,50,0,0,0,3.0,0,6,Vorm,0.4,a,17,0.0,9,17066,13021,1.8,0,GKP,17,Spurs,1.5,Sunderland,0.0,1.112,0.0,67.38
469,0,0,102,,3,55605,14.8,0,598,2,6,Toby,4.7,2,0,22.3,382,False,112.4,0,450,65,0,0,0,4.4,0,0,Alderweireld,19.8,a,17,95.0,22,42574,156540,3.4,0,DEF,17,Spurs,1.5,Sunderland,0.2276923076923077,1.7292307692307693,1.4615384615384615,1588.5100000000002
470,0,1,58,0.0,1,38290,9.1,0,346,2,0,Danny,2.7,2,1,15.3,383,False,90.6,0,270,60,0,0,0,5.3,0,0,Rose,5.8,i,17,53.0,16,63729,137967,2.7,1,DEF,17,Spurs,1.5,Sunderland,0.15166666666666667,1.51,0.8833333333333333,634.4350000000001
471,2,7,124,100.0,3,58621,77.0,1,461,2,8,Kyle,6.7,1,0,21.2,384,True,111.0,0,387,58,0,0,0,6.6,0,0,Walker,30.7,a,17,24.0,33,521266,153758,5.8,1,DEF,17,Spurs,1.5,Sunderland,1.3275862068965518,1.9137931034482758,0.41379310344827586,2163.6000000000004
472,0,2,114,100.0,3,39194,4.6,0,335,2,7,Jan,4.7,2,0,15.3,385,False,147.8,0,450,55,0,0,0,4.4,0,0,Vertonghen,4.4,a,17,0.0,22,66735,24791,4.0,2,DEF,17,Spurs,1.5,Sunderland,0.08363636363636363,2.6872727272727275,0.0,1096.42
473,0,0,25,,1,115556,13.8,0,192,2,0,Ben,2.0,0,0,4.7,386,False,21.8,0,104,49,0,0,0,3.0,0,0,Davies,0.3,a,17,12.0,6,3853,4811,1.2,1,DEF,17,Spurs,1.5,Sunderland,0.2816326530612245,0.4448979591836735,0.24489795918367346,148.79999999999998
478,0,0,50,,3,93264,50.0,0,526,3,3,Eric,2.7,2,0,14.3,390,False,55.6,0,401,53,0,0,0,2.2,0,0,Dier,8.5,d,17,37.0,11,15072,233572,2.0,1,MID,17,Spurs,1.5,Sunderland,0.9433962264150944,1.049056603773585,0.6981132075471698,588.53
479,0,0,16,100.0,1,39104,38.4,0,473,3,3,Mousa,1.0,0,0,7.1,391,False,17.8,0,73,55,0,0,0,3.0,0,0,Dembélé,0.2,d,17,15.0,3,2761,3819,0.5,0,MID,17,Spurs,1.5,Sunderland,0.6981818181818181,0.32363636363636367,0.2727272727272727,109.79999999999998
480,1,4,75,,1,62974,161.0,0,519,3,1,Erik,3.0,2,1,34.7,393,False,95.6,0,323,71,0,0,0,4.2,0,0,Lamela,11.0,a,17,91.0,21,283805,230545,3.0,0,MID,17,Spurs,1.5,Sunderland,2.267605633802817,1.3464788732394366,1.2816901408450705,1585.2000000000003
481,2,2,50,,2,80607,161.5,0,738,3,0,Christian,4.3,2,0,32.0,394,False,74.4,0,324,84,0,0,0,4.5,0,0,Eriksen,7.4,a,17,84.0,18,53212,197498,2.1,0,MID,17,Spurs,1.5,Sunderland,1.9226190476190477,0.8857142857142858,1.0,2081.355
483,0,0,3,,0,93464,0.0,0,93,3,0,Tom,0.0,0,0,0.0,397,False,0.0,0,1,44,0,0,0,1.0,0,0,Carroll,0.2,a,17,0.0,1,1541,2875,0.2,0,MID,17,Spurs,1.5,Sunderland,0.0,0.0,0.0,1.0
484,1,0,72,,2,108823,133.4,0,666,3,6,Bamidele,5.0,2,1,32.7,398,False,62.8,0,383,83,0,0,0,3.6,0,0,Alli,6.6,a,17,132.0,18,21738,210254,2.2,1,MID,17,Spurs,1.5,Sunderland,1.6072289156626507,0.7566265060240963,1.5903614457831325,2479.5000000000005
485,0,0,8,,0,168765,1.2,0,17,3,0,Joshua,0.3,0,0,0.9,399,False,7.4,0,9,44,0,0,0,1.0,0,0,Onomah,0.1,a,17,0.0,2,682,1134,0.5,0,MID,17,Spurs,1.5,Sunderland,0.02727272727272727,0.16818181818181818,0.0,5.869999999999999
486,0,3,87,,2,54756,48.4,1,268,3,3,Victor,1.7,2,1,20.4,400,False,87.8,0,414,50,0,0,0,3.6,0,0,Wanyama,4.8,a,17,68.0,18,179299,99939,3.5,1,MID,17,Spurs,1.5,Sunderland,0.968,1.756,1.36,538.71
488,1,3,69,100.0,2,85971,124.6,1,244,3,3,Heung-Min,7.3,0,2,36.2,402,False,108.2,0,180,74,0,0,0,11.0,0,0,Son,0.9,a,17,129.0,22,36549,7712,3.0,0,MID,17,Spurs,1.5,Sunderland,1.6837837837837837,1.462162162162162,1.7432432432432432,3983.709999999999
489,0,0,3,,0,157668,0.0,0,0,3,0,Harry,0.3,0,0,0.0,513,False,0.0,0,1,45,0,0,0,1.0,0,0,Winks,0.0,a,17,0.0,1,285,229,0.2,0,MID,17,Spurs,1.5,Sunderland,0.0,0.0,0.0,1.0
491,0,0,3,,1,45268,14.9,0,0,3,3,Moussa,1.5,0,0,6.5,572,False,0.0,0,103,70,0,0,0,1.5,0,0,Sissoko,0.1,a,17,59.0,3,7359,4018,0.4,1,MID,17,Spurs,1.5,Sunderland,0.21285714285714286,0.0,0.8428571428571429,169.275
492,1,3,92,,3,78830,108.3,0,1053,4,9,Harry,5.7,2,2,44.1,403,False,122.2,0,419,109,0,0,0,4.8,0,0,Kane,10.8,i,17,210.0,24,151355,420161,2.2,0,FWD,17,Spurs,1.5,Sunderland,0.9935779816513761,1.1211009174311928,1.926605504587156,3790.2749999999996
494,0,0,0,,1,165990,60.6,0,0,4,1,Vincent,1.3,1,0,21.0,405,False,16.6,0,210,78,0,0,0,1.4,0,0,Janssen,1.5,a,17,134.0,7,20566,46280,0.9,0,FWD,17,Spurs,1.5,Sunderland,0.7769230769230769,0.21282051282051284,1.7179487179487178,418.84000000000003
496,0,1,82,,0,18656,0.0,0,375,1,2,Heurelho,1.7,9,0,9.1,407,False,90.8,0,450,50,0,0,0,2.0,0,15,Gomes,2.5,a,18,0.0,10,8343,32523,2.0,1,GKP,18,Watford,0.5,Man Utd,0.0,1.8159999999999998,0.0,87.17999999999999
497,0,0,44,75.0,0,37742,0.5,0,231,2,0,Younes,0.7,7,0,5.8,341,False,50.0,0,261,45,0,0,0,1.0,0,0,Kaboul,0.6,d,18,8.0,3,3415,9373,0.7,0,DEF,18,Watford,0.5,Man Utd,0.011111111111111112,1.1111111111111112,0.17777777777777778,23.474999999999998
498,0,0,47,100.0,0,41338,25.5,0,335,2,2,Craig,0.7,6,0,10.0,408,False,67.0,0,360,45,0,0,0,1.3,0,0,Cathcart,0.4,a,18,8.0,5,2098,7639,1.1,1,DEF,18,Watford,0.5,Man Utd,0.5666666666666667,1.488888888888889,0.17777777777777778,40.175
499,0,0,52,75.0,0,41945,1.2,0,181,2,2,Sebastian,1.0,7,0,7.7,409,False,70.4,0,369,45,0,0,0,1.2,0,0,Prödl,0.2,a,18,6.0,6,2207,2721,1.3,1,DEF,18,Watford,0.5,Man Utd,0.026666666666666665,1.5644444444444445,0.13333333333333333,44.800000000000004
501,0,0,42,,0,40868,57.4,0,96,2,1,José,2.7,9,1,21.9,411,False,105.0,0,449,45,0,0,0,2.0,0,0,Holebas,0.9,a,18,55.0,10,29590,4867,2.2,3,DEF,18,Watford,0.5,Man Utd,1.2755555555555556,2.3333333333333335,1.2222222222222223,303.49
502,0,0,52,,0,52153,12.1,0,205,2,1,Miguel,0.7,6,0,9.5,413,False,80.6,0,360,44,0,0,0,1.0,0,0,Britos,0.1,a,18,2.0,4,1266,1209,0.9,2,DEF,18,Watford,0.5,Man Utd,0.27499999999999997,1.8318181818181818,0.045454545454545456,37.144999999999996
504,1,2,35,,0,42738,0.8,1,0,2,12,Juan,4.0,0,1,5.5,479,False,37.0,0,28,44,0,0,0,4.7,0,0,Zuñiga,1.2,a,18,17.0,14,28947,13796,3.2,0,DEF,18,Watford,0.5,Man Utd,0.018181818181818184,0.8409090909090909,0.38636363636363635,123.6
507,1,0,45,,0,52940,26.6,0,0,2,4,Daryl,2.0,2,0,9.3,540,False,41.2,0,179,50,0,0,0,2.0,0,0,Janmaat,0.1,d,18,24.0,6,4463,1561,1.2,0,DEF,18,Watford,0.5,Man Utd,0.532,0.8240000000000001,0.48,97.80000000000001
510,1,0,32,75.0,0,44302,37.7,0,56,3,0,Adlène,0.3,6,0,9.2,415,False,34.6,0,204,45,0,0,0,2.3,0,0,Guédioura,0.1,a,18,20.0,7,4634,3173,1.6,1,MID,18,Watford,0.5,Man Utd,0.8377777777777778,0.768888888888889,0.4444444444444444,20.845
511,1,11,143,100.0,0,38439,97.3,2,347,3,10,Etienne,8.3,8,4,42.5,416,True,219.6,0,434,50,0,0,0,8.8,0,0,Capoue,35.5,a,18,108.0,44,1207925,93453,9.0,0,MID,18,Watford,0.5,Man Utd,1.946,4.3919999999999995,2.16,1807.3350000000003
514,0,0,3,0.0,0,19342,0.0,0,176,3,0,Ikechi,0.0,0,0,0.0,419,False,0.0,0,10,45,0,0,0,1.0,0,0,Anya,0.1,u,18,0.0,1,321,4376,0.2,0,MID,18,Watford,0.5,Man Utd,0.0,0.0,0.0,1.0
515,0,0,51,75.0,0,21123,19.1,0,127,3,2,Valon,1.7,9,0,6.1,420,False,38.8,0,423,45,0,0,0,1.6,0,0,Behrami,0.3,a,18,2.0,8,4273,4327,1.8,2,MID,18,Watford,0.5,Man Utd,0.42444444444444446,0.8622222222222221,0.044444444444444446,58.915
517,0,3,33,,0,44604,67.1,0,74,3,1,Nordin,0.7,7,0,12.4,422,False,41.8,0,296,50,0,0,0,2.3,0,0,Amrabat,0.1,a,18,19.0,9,6054,4929,1.8,1,MID,18,Watford,0.5,Man Utd,1.3419999999999999,0.836,0.38,53.76499999999999
519,0,0,16,100.0,0,173514,26.8,0,0,3,1,Isaac,1.0,0,0,9.4,424,False,21.0,0,37,58,0,0,0,1.0,0,0,Success,0.0,a,18,46.0,3,297,1965,0.5,0,MID,18,Watford,0.5,Man Utd,0.4620689655172414,0.3620689655172414,0.7931034482758621,49.9
520,0,0,3,,0,121599,0.1,0,0,3,0,Abdoulaye,0.0,1,0,0.1,482,False,1.2,0,7,48,0,0,0,1.0,0,0,Doucouré,0.0,a,18,0.0,1,96,605,0.2,0,MID,18,Watford,0.5,Man Utd,0.0020833333333333333,0.024999999999999998,0.0,1.0
521,2,0,73,,0,61566,65.2,0,0,3,5,Roberto,5.3,3,1,20.5,539,False,92.2,0,225,60,0,0,0,5.3,0,0,Pereyra,0.8,a,18,48.0,16,35065,8881,2.7,0,MID,18,Watford,0.5,Man Utd,1.0866666666666667,1.5366666666666666,0.8,560.31
522,1,1,73,,0,41725,29.5,0,629,4,6,Troy,4.3,9,2,22.5,425,False,93.6,0,437,69,0,0,0,3.8,0,0,Deeney,4.6,a,18,106.0,19,87792,86193,2.8,3,FWD,18,Watford,0.5,Man Utd,0.427536231884058,1.3565217391304347,1.536231884057971,511.56499999999994
523,1,2,47,,0,58498,54.6,0,709,4,2,Odion,4.7,9,1,26.9,426,False,67.4,0,417,73,0,0,0,3.6,0,0,Ighalo,5.8,a,18,151.0,18,52301,170683,2.5,1,FWD,18,Watford,0.5,Man Utd,0.7479452054794521,0.9232876712328768,2.0684931506849313,659.5500000000001
526,0,0,3,0.0,0,81183,0.3,0,0,4,0,Matej,0.0,0,0,0.0,483,False,0.0,0,3,45,0,0,0,1.0,0,0,Vydra,0.5,u,18,0.0,1,3742,18365,0.2,0,FWD,18,Watford,0.5,Man Utd,0.006666666666666666,0.0,0.0,1.0
529,0,3,110,,2,9089,10.0,1,129,1,2,Ben,3.7,5,0,14.5,430,False,133.2,0,450,47,0,0,0,4.6,0,18,Foster,16.7,a,19,1.0,23,346617,71252,4.9,0,GKP,19,West Brom,0.8,West Ham,0.2127659574468085,2.8340425531914892,0.02127659574468085,449.832
531,0,0,44,100.0,1,108824,18.4,0,126,2,1,Brendan,3.0,3,0,7.5,129,False,33.0,0,247,45,0,0,0,3.0,0,0,Galloway,0.4,a,19,25.0,9,10146,5370,2.0,0,DEF,19,West Brom,0.8,West Ham,0.40888888888888886,0.7333333333333333,0.5555555555555556,192.36
533,0,2,84,100.0,2,37642,19.4,1,343,2,1,Jonny,3.3,5,0,9.6,431,False,72.8,0,450,45,0,0,0,3.0,0,0,Evans,8.6,a,19,4.0,15,111559,82940,3.3,3,DEF,19,West Brom,0.8,West Ham,0.43111111111111106,1.6177777777777778,0.08888888888888889,268.96799999999996
534,0,0,28,,1,39253,0.5,0,261,2,0,Jonas,0.0,2,0,2.9,432,False,17.8,0,180,45,0,0,0,3.0,0,0,Olsson,1.0,a,19,10.0,6,11835,16152,1.3,1,DEF,19,West Brom,0.8,West Ham,0.011111111111111112,0.39555555555555555,0.2222222222222222,6.0
535,0,0,71,,2,60232,52.1,0,433,2,0,Craig,2.7,5,0,17.7,433,False,85.4,0,450,50,0,0,0,2.8,0,0,Dawson,2.2,a,19,39.0,14,8184,29429,2.8,2,DEF,19,West Brom,0.8,West Ham,1.042,1.7080000000000002,0.78,395.24
538,0,1,94,,2,19272,0.5,1,339,2,1,Gareth,3.0,5,1,21.4,436,True,117.6,0,450,48,0,0,0,4.6,0,0,McAuley,25.1,a,19,97.0,23,566158,70221,4.9,0,DEF,19,West Brom,0.8,West Ham,0.010416666666666666,2.4499999999999997,2.0208333333333335,539.24
542,2,3,76,,0,54908,27.9,1,173,3,21,Nacer,7.7,3,2,22.9,392,False,109.0,0,164,64,0,0,0,11.5,0,0,Chadli,1.5,d,19,92.0,23,55838,13799,3.6,0,MID,19,West Brom,0.8,West Ham,0.4359375,1.703125,1.4375,1433.0240000000001
543,0,0,47,,3,14295,32.5,0,403,3,2,Darren,2.7,4,0,10.5,439,False,36.0,0,431,44,0,0,0,2.6,0,0,Fletcher,10.3,a,19,40.0,13,50640,186387,2.9,0,MID,19,West Brom,0.8,West Ham,0.7386363636363636,0.8181818181818182,0.9090909090909091,247.36000000000004
544,1,0,40,,1,28468,101.4,0,244,3,0,Craig,0.7,3,0,13.3,440,False,29.0,0,167,55,0,0,0,2.5,0,0,Gardner,0.1,a,19,3.0,10,4800,4401,1.8,0,MID,19,West Brom,0.8,West Ham,1.8436363636363637,0.5272727272727272,0.05454545454545454,84.704
545,0,0,4,75.0,0,18008,21.6,0,266,3,1,James,0.3,0,0,2.7,441,False,3.8,0,21,48,0,0,0,1.0,0,0,Morrison,0.1,a,19,2.0,2,363,1980,0.4,0,MID,19,West Brom,0.8,West Ham,0.45,0.07916666666666666,0.041666666666666664,8.576
546,0,0,56,,2,55829,8.0,0,286,3,2,Claudio,1.7,5,0,7.8,442,False,62.0,0,441,45,0,0,0,2.0,0,0,Yacob,0.2,a,19,8.0,10,3020,3972,2.2,2,MID,19,West Brom,0.8,West Ham,0.17777777777777778,1.3777777777777778,0.17777777777777778,116.08
548,1,0,61,,1,63370,97.2,0,336,3,7,James,3.3,2,1,28.8,444,False,94.4,0,200,50,0,0,0,3.8,0,0,McClean,0.2,a,19,96.0,15,5053,4564,3.0,0,MID,19,West Brom,0.8,West Ham,1.944,1.8880000000000001,1.92,774.2640000000001
549,0,0,7,100.0,0,173809,4.1,0,28,3,0,Jonathan,0.7,0,0,0.9,445,False,2.0,0,43,44,0,0,0,1.0,0,0,Leko,0.4,a,19,4.0,3,9727,12218,0.7,0,MID,19,West Brom,0.8,West Ham,0.09318181818181817,0.045454545454545456,0.09090909090909091,8.655999999999999
