,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,creativecost,influencecost,threatcost,myscore,position
371,0,0,5,100.0,100.0,0,76542,0,0,-1,1,2.7,0,241,3,-0.5,1.0,1,Sung-yueng,0.5,2,0,0.8,372,False,2.6,0,0,0,0,23,,54,0,0,0,76542.jpg,1.0,0,0,Ki,0.1,False,4.0,a,16,80,3.0,1,125,76,1412,298,0.1,0.2,Ki Sung-yueng,0,0.05,0.04814814814814815,0.05555555555555555,5.15,Mid
372,0,0,17,,,0,49195,0,0,0,0,46.6,0,202,3,0.0,1.5,1,Jefferson,1.0,2,0,9.5,373,False,25.6,0,0,0,0,63,,55,0,0,0,49195.jpg,1.0,0,0,Montero,0.2,False,20.0,a,16,80,23.0,2,1315,298,2149,1081,0.2,0.4,Montero,0,0.8472727272727273,0.46545454545454545,0.41818181818181815,97.2,Mid
373,0,0,5,0.0,0.0,0,45124,-1,1,-2,2,1.2,0,524,3,0.0,0.0,0,André,0.5,0,0,0.5,374,False,0.2,0,0,0,0,34,Thigh injury - Unknown return date,73,0,0,0,45124.jpg,1.0,0,0,Ayew,2.7,False,20.0,i,20,21,4.0,1,2370,67,215785,53681,0.1,0.1,Ayew,0,0.01643835616438356,0.0027397260273972603,0.0547945205479452,3.7,Mid
374,0,3,49,,,2,49277,0,0,1,-1,35.3,1,107,3,6.0,7.5,3,Leroy,7.0,0,1,14.2,375,True,59.2,0,0,0,0,157,,51,0,0,0,49277.jpg,7.0,0,0,Fer,6.9,False,8.0,a,16,80,48.0,14,174355,63940,25314,16841,1.4,2.7,Fer,0,0.692156862745098,1.1607843137254903,0.9411764705882353,1011.5,Mid
375,0,0,1,,,0,21083,-1,1,-1,1,0.3,0,64,3,-0.5,1.0,1,Nathan,0.5,1,0,0.1,376,False,0.4,0,0,0,0,6,,49,0,0,0,21083.jpg,1.0,0,0,Dyer,0.2,False,12.0,a,16,80,0.0,1,454,219,1977,706,0.1,0.2,Dyer,0,0.006122448979591836,0.00816326530612245,0.0,1.35,Mid
376,0,0,0,0.0,0.0,0,37998,0,0,0,0,0.0,0,242,4,0.0,0.0,0,Bafétimbi,0.0,0,0,0.0,377,False,0.0,0,0,0,0,0,Joined Marseile in season-long loan deal,65,0,0,0,37998.jpg,0.0,0,0,Gomis,0.0,False,18.0,u,16,80,0.0,0,49,28,864,258,0.0,0.0,Gomis,0,0.0,0.0,0.0,0.0,Fwd
377,0,0,0,,,0,39270,0,0,0,0,0.0,0,4,4,-1.0,0.5,0,Marvin,0.0,0,0,0.0,378,False,0.0,0,0,0,0,0,,45,0,0,0,39270.jpg,0.0,0,0,Emnes,0.5,False,11.0,a,16,80,0.0,0,1645,934,4116,2008,0.0,0.0,Emnes,0,0.0,0.0,0.0,0.0,Fwd
378,0,0,31,,,1,111787,0,0,0,0,83.6,0,120,4,1.0,2.5,2,Modou,2.0,1,0,17.2,379,False,25.6,0,0,0,0,147,,50,0,0,0,111787.jpg,2.0,0,0,Barrow,0.7,False,17.0,a,16,80,63.0,4,3012,1195,6242,3317,0.4,0.8,Barrow,0,1.672,0.512,1.26,348.4,Fwd
379,0,0,10,0.0,0.0,0,37915,-1,1,-1,1,0.0,0,419,1,0.0,0.0,0,Hugo,1.0,1,0,2.5,380,False,25.2,0,0,0,0,34,Hamstring injury - Expected back 17 Sep,54,0,0,0,37915.jpg,2.0,0,3,Lloris,4.9,False,1.0,i,17,6,0.0,2,1599,272,111658,33213,0.2,0.4,Lloris,0,0.0,0.4666666666666667,0.0,27.2,Keep
380,0,0,34,,,1,39215,0,0,0,0,0.0,0,3,1,4.0,4.5,6,Michel,3.5,0,0,3.0,381,False,30.4,0,0,0,0,146,,50,0,0,0,39215.jpg,3.5,0,4,Vorm,0.5,False,13.0,a,17,6,0.0,7,10000,3233,1835,1156,0.7,1.4,Vorm,0,0.0,0.608,0.0,113.39999999999999,Keep
381,0,0,38,,,1,55605,0,0,0,0,2.1,0,598,2,4.5,5.0,6,Toby,4.0,1,0,7.6,382,False,32.2,0,0,0,0,180,,65,0,0,0,55605.jpg,4.0,0,0,Alderweireld,22.1,False,4.0,a,17,6,41.0,8,10878,4636,60635,30792,0.6,1.2,Alderweireld,0,0.03230769230769231,0.4953846153846154,0.6307692307692307,309.2,Def
382,0,0,33,,,1,38290,0,0,0,0,7.0,0,346,2,4.5,5.0,6,Danny,4.0,1,0,7.7,383,False,35.6,0,0,0,0,180,,60,0,0,0,38290.jpg,4.0,0,0,Rose,7.1,False,3.0,a,17,6,34.0,8,7919,3517,20257,9692,0.7,1.3,Rose,0,0.11666666666666667,0.5933333333333334,0.5666666666666667,314.4,Def
383,1,3,53,,,1,58621,1,-1,1,-1,44.5,0,461,2,7.0,7.5,7,Kyle,6.5,1,0,11.3,384,False,58.2,0,0,0,0,180,,56,0,0,0,58621.jpg,6.5,0,0,Walker,23.7,False,2.0,a,17,6,10.0,13,137697,59247,26284,15375,1.2,2.4,Walker,1,0.7946428571428571,1.0392857142857144,0.17857142857142858,745.5500000000001,Def
384,0,1,43,100.0,100.0,1,39194,0,0,0,0,0.4,0,335,2,4.5,5.0,6,Jan,4.0,1,0,6.3,385,False,61.8,0,0,0,0,180,,55,0,0,0,39194.jpg,4.0,0,0,Vertonghen,3.2,False,5.0,a,17,6,0.0,8,12902,7108,6912,3799,0.7,1.5,Vertonghen,1,0.007272727272727273,1.1236363636363635,0.0,256.79999999999995,Def
385,0,0,0,,,0,115556,-1,1,-1,1,0.0,0,192,2,0.5,1.0,0,Ben,0.0,0,0,0.0,386,False,0.0,0,0,0,0,0,,49,0,0,0,115556.jpg,0.0,0,0,Davies,0.3,False,33.0,a,17,6,0.0,0,249,102,2010,958,0.0,0.0,Davies,0,0.0,0.0,0.0,0.0,Def
386,0,0,0,,,0,77794,-1,1,-1,1,0.0,0,110,2,0.5,1.0,0,Kieran,0.0,0,0,0.0,387,False,0.0,0,0,0,0,0,,49,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,16.0,a,17,6,0.0,0,92,47,1112,518,0.0,0.0,Trippier,0,0.0,0.0,0.0,0.0,Def
387,0,0,0,100.0,25.0,0,97485,-1,1,-2,2,0.0,0,131,2,0.5,0.3,0,Kevin,0.0,0,0,0.0,388,False,0.0,0,0,0,0,0,,48,0,0,0,97485.jpg,0.0,0,0,Wimmer,0.1,False,27.0,a,17,6,0.0,0,59,13,2707,1002,0.0,0.0,Wimmer,0,0.0,0.0,0.0,0.0,Def
388,0,0,0,0.0,,0,151119,-1,1,-1,1,0.0,0,227,2,0.0,1.0,0,DeAndre,0.0,0,0,0.0,389,False,0.0,0,0,0,0,0,Joined Newcastle on 24/8. - Unknown return date,44,0,0,0,151119.jpg,0.0,0,0,Yedlin,0.5,False,36.0,n,17,6,0.0,0,255,113,4467,2237,0.0,0.0,Yedlin,0,0.0,0.0,0.0,0.0,Def
389,0,0,16,,,1,93264,0,0,0,0,22.7,0,526,3,2.0,2.5,2,Eric,1.5,1,0,6.7,390,False,24.6,0,0,0,0,145,,55,0,0,0,93264.jpg,1.5,0,0,Dier,12.9,False,15.0,a,17,6,20.0,3,8090,3654,85520,38521,0.3,0.5,Dier,1,0.4127272727272727,0.4472727272727273,0.36363636363636365,103.94999999999999,Mid
390,0,0,0,0.0,0.0,0,39104,0,0,0,0,0.0,0,473,3,0.0,0.0,0,Mousa,0.0,0,0,0.0,391,False,0.0,0,0,0,0,0,Suspended until 18 Sep,55,0,0,0,39104.jpg,0.0,0,0,Dembélé,0.1,False,19.0,s,17,6,0.0,0,477,245,1835,730,0.0,0.0,Dembélé,0,0.0,0.0,0.0,0.0,Mid
391,0,0,0,,,0,54908,-1,1,-1,1,0.0,0,173,3,0.5,1.0,0,Nacer,0.0,0,0,0.0,392,False,0.0,0,0,0,0,0,,64,0,0,0,54908.jpg,0.0,0,0,Chadli,0.3,False,22.0,a,17,6,0.0,0,298,175,3430,1426,0.0,0.0,Chadli,0,0.0,0.0,0.0,0.0,Mid
392,0,2,38,,,1,62974,1,-1,1,-1,86.2,0,519,3,6.5,7.0,3,Erik,6.0,1,1,18.6,393,False,54.0,0,0,0,0,180,,71,0,0,0,62974.jpg,6.0,0,0,Lamela,12.5,False,11.0,a,17,6,46.0,12,132926,45482,33874,21892,0.8,1.7,Lamela,0,1.2140845070422535,0.7605633802816901,0.647887323943662,1129.1999999999998,Mid
393,0,0,9,,,1,80607,-1,1,-1,1,54.3,0,738,3,3.0,3.5,3,Christian,2.5,1,0,9.9,394,False,16.8,0,0,0,0,157,,84,0,0,0,80607.jpg,2.5,0,0,Eriksen,9.7,False,23.0,a,17,6,28.0,5,11820,3642,84998,42552,0.3,0.6,Eriksen,0,0.6464285714285714,0.2,0.3333333333333333,252.75,Mid
394,0,0,0,0.0,,0,126407,0,0,0,0,0.0,0,29,3,0.0,1.0,0,Nabil,0.0,0,0,0.0,395,False,0.0,0,0,0,0,0,Joined Schalke on loan until the end of the season,45,0,0,0,126407.jpg,0.0,0,0,Bentaleb,0.1,False,6.0,u,17,6,0.0,0,374,205,1157,535,0.0,0.0,Bentaleb,0,0.0,0.0,0.0,0.0,Mid
395,0,0,0,,,0,58791,-1,1,-1,1,0.0,0,147,3,0.5,1.0,0,Ryan,0.0,0,0,0.0,396,False,0.0,0,0,0,0,0,,49,0,0,0,58791.jpg,0.0,0,0,Mason,0.1,False,8.0,a,17,6,0.0,0,107,66,541,225,0.0,0.0,Mason,0,0.0,0.0,0.0,0.0,Mid
396,0,0,3,,,0,93464,0,0,0,0,0.0,0,93,3,1.0,1.5,1,Tom,0.5,0,0,0.0,397,False,0.0,0,0,0,0,1,,45,0,0,0,93464.jpg,1.0,0,0,Carroll,0.2,False,28.0,a,17,6,0.0,1,388,238,1041,402,0.1,0.2,Carroll,0,0.0,0.0,0.0,1.0,Mid
397,0,0,11,,,0,108823,-1,1,-1,1,42.2,0,666,3,2.0,2.5,1,Bamidele,1.5,1,0,5.6,398,False,2.2,0,0,0,0,113,,84,0,0,0,108823.jpg,1.5,0,0,Alli,9.5,False,20.0,a,17,6,12.0,3,6872,1704,105640,60768,0.2,0.4,Alli,0,0.5023809523809524,0.02619047619047619,0.14285714285714285,87.60000000000001,Mid
398,0,0,7,,,0,168765,0,0,0,0,0.5,0,17,3,1.0,1.5,1,Joshua,0.5,0,0,0.7,399,False,6.0,0,0,0,0,1,,45,0,0,0,168765.jpg,1.0,0,0,Onomah,0.1,False,25.0,a,17,6,0.0,1,106,65,353,125,0.1,0.2,Onomah,0,0.011111111111111112,0.13333333333333333,0.0,4.25,Mid
399,0,3,53,,,1,54756,0,0,0,0,6.7,1,268,3,7.0,7.5,11,Victor,6.5,1,1,10.5,400,False,57.4,0,0,0,0,180,,50,0,0,0,54756.jpg,6.5,0,0,Wanyama,4.5,False,12.0,a,17,6,41.0,13,93907,89349,12311,8072,1.3,2.6,Wanyama,0,0.134,1.148,0.82,696.1500000000001,Mid
400,0,0,0,0.0,0.0,0,106450,0,0,0,0,0.0,0,-4,3,0.0,0.0,0,Alex,0.0,0,0,0.0,401,False,0.0,0,0,0,0,0,Joined Norwich City on 4/8,45,0,0,0,106450.jpg,0.0,0,0,Pritchard,0.0,False,24.0,u,17,6,0.0,0,8,3,74,25,0.0,0.0,Pritchard,0,0.0,0.0,0.0,0.0,Mid
401,0,0,0,75.0,75.0,0,85971,-1,1,-1,1,0.0,0,244,3,0.4,0.8,0,Heung-Min,0.0,0,0,0.0,402,False,0.0,0,0,0,0,0,Lack of match fitness - 75% chance of playing,74,0,0,0,85971.jpg,0.0,0,0,Son,0.0,False,7.0,d,17,6,0.0,0,49,26,471,171,0.0,0.0,Son,0,0.0,0.0,0.0,0.0,Mid
402,1,0,24,,,1,78830,-1,1,-1,1,39.1,0,1053,4,4.0,4.5,5,Harry,3.5,1,0,10.6,403,False,21.8,0,0,0,0,179,,109,0,0,0,78830.jpg,3.5,0,0,Kane,15.1,False,10.0,a,17,6,45.0,7,17488,4378,142555,97328,0.3,0.6,Kane,0,0.3587155963302752,0.2,0.41284403669724773,377.65000000000003,Fwd
403,0,0,0,,,0,145212,-1,1,-1,1,0.0,0,38,4,0.5,1.0,0,Clinton,0.0,0,0,0.0,404,False,0.0,0,0,0,0,0,,59,0,0,0,145212.jpg,0.0,0,0,N'Jie,0.1,False,14.0,a,17,6,0.0,0,137,71,694,305,0.0,0.0,N'Jie,0,0.0,0.0,0.0,0.0,Fwd
404,0,0,-9,,,1,165990,-1,1,-1,1,45.2,0,0,4,2.0,2.5,2,Vincent,1.5,0,0,15.3,405,False,11.6,0,0,0,0,125,,79,0,0,0,165990.jpg,1.5,0,0,Janssen,1.8,False,9.0,a,17,6,96.0,3,5005,2526,19758,9325,0.2,0.4,Janssen,0,0.5721518987341773,0.1468354430379747,1.2151898734177216,232.20000000000002,Fwd
405,0,0,0,,,0,56827,0,0,0,0,0.0,0,146,1,-1.0,-1.0,0,Costel,0.0,0,0,0.0,406,False,0.0,0,0,0,0,0,,45,0,0,0,56827.jpg,0.0,0,0,Pantilimon,0.6,False,30.0,a,18,57,0.0,0,384,206,3102,1461,0.0,0.0,Pantilimon,0,0.0,0.0,0.0,0.0,Keep
406,0,1,38,,,0,18656,0,0,0,0,0.0,0,375,1,1.5,1.5,1,Heurelho,2.5,3,0,3.5,407,False,35.2,0,0,0,0,180,,50,0,0,0,18656.jpg,2.5,0,8,Gomes,3.0,False,1.0,a,18,57,0.0,5,4036,875,11963,6986,0.5,1.0,Gomes,1,0.0,0.7040000000000001,0.0,93.0,Keep
407,0,0,26,75.0,75.0,0,41338,0,0,0,0,0.8,0,335,2,0.4,0.4,1,Craig,1.5,3,0,4.4,408,False,39.6,0,0,0,0,180,,45,0,0,0,41338.jpg,1.5,0,0,Cathcart,0.6,False,15.0,a,18,57,4.0,3,1145,505,2296,1260,0.3,0.7,Cathcart,0,0.017777777777777778,0.88,0.08888888888888889,69.6,Def
408,0,0,28,,,0,41945,0,0,0,0,0.4,0,181,2,0.5,0.5,1,Sebastian,1.5,3,0,4.5,409,False,40.8,0,0,0,0,180,,45,0,0,0,41945.jpg,1.5,0,0,Prödl,0.2,False,5.0,a,18,57,4.0,3,513,235,768,409,0.3,0.7,Prödl,0,0.008888888888888889,0.9066666666666666,0.08888888888888889,70.8,Def
409,0,0,0,,,0,98780,0,0,0,0,0.0,0,88,2,-1.0,-1.0,0,Juan Carlos,0.0,0,0,0.0,410,False,0.0,0,0,0,0,0,,40,0,0,0,98780.jpg,0.0,0,0,Paredes,15.3,False,14.0,a,18,57,0.0,0,7603,3418,71381,33780,0.0,0.0,Paredes,0,0.0,0.0,0.0,0.0,Def
410,0,0,7,,,0,40868,0,0,0,0,24.3,0,96,2,0.0,0.0,0,José,1.0,3,0,8.0,411,False,29.0,0,0,0,0,179,,45,0,0,0,40868.jpg,1.0,0,0,Holebas,0.2,False,25.0,a,18,57,26.0,2,906,451,816,486,0.2,0.4,Holebas,1,0.54,0.6444444444444445,0.5777777777777777,81.3,Def
411,0,0,0,,,0,67527,-1,1,-1,1,0.0,0,275,2,-1.0,-1.0,0,Allan-Roméo,0.0,0,0,0.0,412,False,0.0,0,0,0,0,0,,44,0,0,0,67527.jpg,0.0,0,0,Nyom,0.8,False,2.0,a,18,57,0.0,0,281,124,7941,3746,0.0,0.0,Nyom,0,0.0,0.0,0.0,0.0,Def
412,0,0,36,,,0,52153,0,0,0,0,11.4,0,205,2,0.0,0.0,0,Miguel,1.0,3,0,6.6,413,False,54.8,0,0,0,0,180,,45,0,0,0,52153.jpg,1.0,0,0,Britos,0.1,False,3.0,a,18,57,0.0,2,215,85,406,212,0.2,0.4,Britos,1,0.25333333333333335,1.2177777777777776,0.0,68.2,Def
413,0,0,0,,,0,85624,-1,1,-1,1,0.0,0,0,2,-1.0,-1.0,0,Christian,0.0,0,0,0.0,414,False,0.0,0,0,0,0,0,,49,0,0,0,85624.jpg,0.0,0,0,Kabasele,0.1,False,27.0,a,18,57,0.0,0,47,21,667,323,0.0,0.0,Kabasele,0,0.0,0.0,0.0,0.0,Def
414,1,0,27,75.0,75.0,0,44302,0,0,0,0,35.0,0,56,3,1.5,1.5,5,Adlène,3.0,3,0,7.5,415,False,28.4,0,0,0,0,159,,45,0,0,0,44302.jpg,3.0,0,0,Guédioura,0.1,False,17.0,a,18,57,12.0,6,2646,2530,668,565,0.7,1.3,Guédioura,1,0.7777777777777778,0.6311111111111111,0.26666666666666666,232.20000000000002,Mid
415,0,5,53,100.0,,0,38439,1,-1,1,-1,22.7,1,347,3,8.5,8.5,9,Etienne,9.5,2,2,14.2,416,True,83.8,0,0,0,0,173,,46,0,0,0,38439.jpg,9.5,0,0,Capoue,11.0,False,29.0,a,18,57,35.0,19,271398,191232,25709,17324,2.1,4.1,Capoue,0,0.4934782608695652,1.8217391304347825,0.7608695652173914,1363.25,Mid
416,0,0,0,0.0,0.0,0,41926,0,0,0,0,0.0,0,250,3,0.0,0.0,0,Almen,0.0,0,0,0.0,417,False,0.0,0,0,0,0,0,Joined Sheffield Wednesday on 29/7,50,0,0,0,41926.jpg,0.0,0,0,Abdi,0.0,False,22.0,u,18,57,0.0,0,10,5,57,23,0.0,0.0,Abdi,0,0.0,0.0,0.0,0.0,Mid
417,0,0,-6,100.0,0.0,0,16045,0,0,0,0,1.1,0,351,3,-2.0,0.0,0,Ben,-1.0,0,0,0.0,418,False,0.0,0,0,0,0,12,,45,0,0,0,16045.jpg,-2.0,1,0,Watson,1.4,False,23.0,a,18,57,0.0,-2,485,341,19690,4809,-0.2,-0.4,Watson,0,0.024444444444444446,0.0,0.0,-3.1,Mid
418,0,0,3,,,0,19342,0,0,0,0,0.0,0,176,3,-0.5,-0.5,0,Ikechi,0.5,0,0,0.0,419,False,0.0,0,0,0,0,10,,45,0,0,0,19342.jpg,1.0,0,0,Anya,0.2,False,21.0,a,18,57,0.0,1,255,127,1033,531,0.1,0.2,Anya,0,0.0,0.0,0.0,1.0,Mid
419,0,0,17,75.0,75.0,0,21123,0,0,0,0,2.7,0,127,3,0.4,0.4,1,Valon,1.5,3,0,2.5,420,False,22.0,0,0,0,0,153,,45,0,0,0,21123.jpg,1.5,0,0,Behrami,0.3,False,11.0,a,18,57,0.0,3,1697,900,1288,751,0.3,0.7,Behrami,1,0.060000000000000005,0.4888888888888889,0.0,40.05,Mid
420,0,0,0,0.0,,0,88935,0,0,0,0,0.0,0,55,3,0.0,-1.0,0,Steven,0.0,0,0,0.0,421,False,0.0,0,0,0,0,0,Season-long loan to Feyenoord,50,0,0,0,88935.jpg,0.0,0,0,Berghuis,0.0,False,20.0,u,18,57,0.0,0,4,3,32,13,0.0,0.0,Berghuis,0,0.0,0.0,0.0,0.0,Mid
421,0,3,35,,,0,44604,0,0,0,0,38.8,0,74,3,2.5,2.5,5,Nordin,3.5,3,0,8.7,422,False,38.8,0,0,0,0,180,,50,0,0,0,44604.jpg,3.5,0,0,Amrabat,0.2,False,7.0,a,18,57,9.0,7,3460,3152,896,666,0.7,1.4,Amrabat,0,0.7759999999999999,0.7759999999999999,0.18,310.09999999999997,Mid
422,0,0,0,0.0,0.0,0,28160,0,0,0,0,0.0,0,69,3,0.0,0.0,0,Mario,0.0,0,0,0.0,423,False,0.0,0,0,0,0,0,Moved to Valencia in season-long loan deal,45,0,0,0,28160.jpg,0.0,0,0,Suárez,0.2,False,4.0,u,18,57,0.0,0,134,21,3551,1512,0.0,0.0,Suárez,0,0.0,0.0,0.0,0.0,Mid
423,0,0,0,25.0,25.0,0,173514,0,0,-1,1,0.0,0,0,3,-0.3,-0.3,0,Isaac,0.0,0,0,0.0,424,False,0.0,0,0,0,0,0,Leg injury - 25% chance of playing,59,0,0,0,173514.jpg,0.0,0,0,Success,0.1,False,10.0,d,18,57,0.0,0,55,32,1186,433,0.0,0.0,Success,0,0.0,0.0,0.0,0.0,Mid
424,1,0,16,,,0,41725,0,0,0,0,17.2,0,629,4,2.0,2.0,1,Troy,3.0,3,0,5.3,425,False,22.0,0,0,0,0,180,,70,0,0,0,41725.jpg,3.0,0,0,Deeney,4.0,False,9.0,a,18,57,16.0,6,9911,2986,37218,24713,0.4,0.9,Deeney,1,0.2457142857142857,0.3142857142857143,0.22857142857142856,171.60000000000002,Fwd
425,0,0,3,,,0,58498,-1,1,-1,1,13.3,0,709,4,1.0,1.0,2,Odion,2.0,3,0,2.8,426,False,0.0,0,0,0,0,170,,74,0,0,0,58498.jpg,2.0,0,0,Ighalo,6.8,False,24.0,a,18,57,19.0,4,5198,2026,90223,46934,0.3,0.5,Ighalo,0,0.17972972972972973,0.0,0.25675675675675674,68.6,Fwd
426,0,0,0,0.0,0.0,0,179620,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Mamadou Obbi,0.0,0,0,0.0,427,False,0.0,0,0,0,0,0,Joined Belgian side SV Zulte Waregem in season-long loan deal,45,0,0,0,179620.jpg,0.0,0,0,Oularé,0.0,False,10.0,u,18,57,0.0,0,69,32,200,84,0.0,0.0,Oularé,0,0.0,0.0,0.0,0.0,Fwd
427,0,0,0,,,0,133801,-1,1,-1,1,0.0,0,0,4,-1.0,-1.0,0,Jerome,0.0,0,0,0.0,428,False,0.0,0,0,0,0,0,,49,0,0,0,133801.jpg,0.0,0,0,Sinclair,0.4,False,19.0,a,18,57,0.0,0,1182,553,4686,2218,0.0,0.0,Sinclair,0,0.0,0.0,0.0,0.0,Fwd
428,0,0,0,,,0,12086,0,0,0,0,0.0,0,218,1,0.5,-0.5,0,Boaz,0.0,0,0,0.0,429,False,0.0,0,0,0,0,0,,45,0,0,0,12086.jpg,0.0,0,0,Myhill,1.2,False,13.0,a,19,35,0.0,0,376,144,9332,3845,0.0,0.0,Myhill,0,0.0,0.0,0.0,0.0,Keep
429,0,3,50,,,1,9089,0,0,1,-1,10.0,1,129,1,6.5,5.5,2,Ben,6.0,2,0,7.4,430,False,62.8,0,0,0,0,180,,46,0,0,0,9089.jpg,6.0,0,9,Foster,12.9,False,1.0,a,19,35,1.0,12,157970,48759,18796,12439,1.3,2.6,Foster,0,0.21739130434782608,1.3652173913043477,0.021739130434782608,454.79999999999995,Keep
430,0,0,28,75.0,,1,37642,0,0,0,0,2.3,0,343,2,2.3,2.0,0,Jonny,2.5,2,0,2.0,431,False,17.2,0,0,0,0,180,Knock - 75% chance of playing,45,0,0,0,37642.jpg,2.5,0,0,Evans,7.9,False,6.0,d,19,35,0.0,5,16847,5067,23921,17589,0.6,1.1,Evans,2,0.05111111111111111,0.3822222222222222,0.0,53.75,Def
431,0,0,28,,,1,39253,0,0,0,0,0.5,0,261,2,3.5,2.5,0,Jonas,3.0,2,0,2.9,432,False,17.8,0,0,0,0,180,,45,0,0,0,39253.jpg,3.0,0,0,Olsson,1.3,False,3.0,a,19,35,10.0,6,8971,2462,4477,3029,0.7,1.3,Olsson,1,0.011111111111111112,0.39555555555555555,0.2222222222222222,90.9,Def
432,0,0,29,,,1,60232,0,0,0,0,21.0,0,433,2,3.5,2.5,1,Craig,3.0,2,0,8.0,433,False,33.8,0,0,0,0,180,,50,0,0,0,60232.jpg,3.0,0,0,Dawson,2.8,False,25.0,a,19,35,25.0,6,4469,852,9839,6427,0.6,1.2,Dawson,1,0.42,0.6759999999999999,0.5,245.39999999999998,Def
433,0,0,0,,,0,42583,0,0,0,0,0.0,0,16,2,0.5,-0.5,0,Sébastien,0.0,0,0,0.0,434,False,0.0,0,0,0,0,0,,40,0,0,0,42583.jpg,0.0,0,0,Pocognoli,0.7,False,15.0,a,19,35,0.0,0,1070,512,2992,1389,0.0,0.0,Pocognoli,0,0.0,0.0,0.0,0.0,Def
434,0,0,0,,,0,77760,0,0,0,0,0.0,0,0,2,0.5,-0.5,0,Cristian,0.0,0,0,0.0,435,False,0.0,0,0,0,0,0,,40,0,0,0,77760.jpg,0.0,0,0,Gamboa,1.2,False,16.0,a,19,35,0.0,0,1120,498,4320,2052,0.0,0.0,Gamboa,0,0.0,0.0,0.0,0.0,Def
435,0,1,43,,,1,19272,1,-1,1,-1,0.1,1,339,2,7.5,6.5,7,Gareth,7.0,2,1,11.8,436,True,66.4,0,0,0,0,180,,46,0,0,0,19272.jpg,7.0,0,0,McAuley,15.4,False,23.0,a,19,35,52.0,14,176481,130096,15047,7965,1.5,3.1,McAuley,0,0.002173913043478261,1.4434782608695653,1.1304347826086956,843.5,Def
436,0,0,0,0.0,0.0,0,43252,0,0,0,0,0.0,0,85,2,0.0,0.0,0,James,0.0,0,0,0.0,437,False,0.0,0,0,0,0,0,Joined Aston Vila on 12/8,45,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,4.0,u,19,35,0.0,0,14,9,2584,675,0.0,0.0,Chester,0,0.0,0.0,0.0,0.0,Def
437,0,0,0,0.0,0.0,0,19151,0,0,0,0,0.0,0,230,2,0.0,0.0,0,Chris,0.0,0,0,0.0,438,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,50,0,0,0,19151.jpg,0.0,0,0,Brunt,0.0,False,11.0,i,19,35,0.0,0,32,11,202,109,0.0,0.0,Brunt,0,0.0,0.0,0.0,0.0,Def
438,0,0,21,,,1,14295,0,0,0,0,6.0,0,403,3,3.0,2.0,2,Darren,2.5,2,0,4.2,439,False,16.6,0,0,0,0,180,,45,0,0,0,14295.jpg,2.5,0,0,Fletcher,13.8,False,24.0,a,19,35,19.0,5,19556,9737,51060,27106,0.6,1.1,Fletcher,0,0.13333333333333333,0.36888888888888893,0.4222222222222222,109.0,Mid
439,1,0,34,,,1,28468,0,0,0,0,99.6,0,244,3,4.5,3.5,5,Craig,4.0,2,0,13.0,440,False,27.6,0,0,0,0,133,,55,0,0,0,28468.jpg,4.0,0,0,Gardner,0.2,False,8.0,a,19,35,3.0,8,2858,2569,802,576,0.7,1.5,Gardner,0,1.8109090909090908,0.5018181818181818,0.05454545454545454,528.8,Mid
440,0,0,2,50.0,50.0,0,18008,0,0,0,0,0.3,0,266,3,0.5,0.0,0,James,0.5,0,0,0.0,441,False,0.0,0,0,0,0,5,,50,0,0,0,18008.jpg,1.0,0,0,Morrison,0.1,False,7.0,a,19,35,0.0,1,196,97,757,437,0.1,0.2,Morrison,0,0.006,0.0,0.0,1.15,Mid
441,0,0,23,,,1,55829,0,0,0,0,5.1,0,286,3,3.0,2.0,2,Claudio,2.5,2,0,4.6,442,False,33.8,0,0,0,0,180,,45,0,0,0,55829.jpg,2.5,0,0,Yacob,0.3,False,5.0,a,19,35,7.0,5,1549,856,1212,629,0.6,1.1,Yacob,0,0.11333333333333333,0.7511111111111111,0.15555555555555556,119.75,Mid
442,0,0,0,,,0,61538,0,0,0,0,0.0,0,27,3,0.5,-0.5,0,Callum,0.0,0,0,0.0,443,False,0.0,0,0,0,0,0,,45,0,0,0,61538.jpg,0.0,0,0,McManaman,0.2,False,19.0,a,19,35,0.0,0,345,212,1115,530,0.0,0.0,McManaman,0,0.0,0.0,0.0,0.0,Mid
