,assists,bonus,bps,chance_of_playing_this_round,clean_sheets,code,creativity,dreamteam_count,ea_index,element_type,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id_x,in_dreamteam,influence,loans_out,minutes,now_cost,own_goals,penalties_missed,penalties_saved,points_per_game,red_cards,saves,second_name,selected_by_percent,status,team,threat,total_points,transfers_in,transfers_out,value_season,yellow_cards,singular_name_short,team_id,team_name,matchup,opponent_name,creativecost,influencecost,threatcost,myscore
272,0,0,12,,0,106449,0.4,0,69,2,0,Kevin,0.3,0,0,0.4,198,False,3.6,0,20,44,0,0,0,1.0,0,0,Stewart,0.2,a,9,0.0,4,1706,3010,0.9,0,DEF,9,Liverpool,1.5,Swansea,0.009090909090909092,0.08181818181818182,0.0,5.8
273,0,0,77,100.0,0,60914,9.8,0,0,2,2,Joel,2.0,5,0,17.9,199,False,107.2,0,450,54,0,0,0,1.8,0,0,Matip,1.7,a,9,62.0,9,19511,32994,1.7,1,DEF,9,Liverpool,1.5,Swansea,0.1814814814814815,1.9851851851851852,1.1481481481481481,546.0
274,0,0,53,100.0,0,33871,17.0,0,0,2,0,Ragnar,0.7,6,0,9.7,474,False,57.2,0,270,49,0,0,0,1.3,0,0,Klavan,0.6,a,9,22.0,4,7397,30921,0.8,0,DEF,9,Liverpool,1.5,Swansea,0.3469387755102041,1.1673469387755102,0.4489795918367347,105.01
275,0,0,14,100.0,0,43191,0.3,0,253,3,0,Leiva,0.0,1,0,3.8,200,False,37.0,0,99,44,0,0,0,1.0,0,0,Lucas,0.2,a,9,0.0,2,6821,4901,0.5,1,MID,9,Liverpool,1.5,Swansea,0.006818181818181818,0.8409090909090909,0.0,2.0
276,1,4,144,,0,56979,164.7,0,250,3,5,Jordan,5.7,10,1,36.0,201,False,170.2,0,613,64,0,0,0,3.1,0,0,Henderson,1.1,a,9,25.0,22,20876,22543,3.4,4,MID,9,Liverpool,1.5,Swansea,2.5734375,2.659375,0.390625,3099.1449999999995
277,3,6,164,100.0,1,84583,263.7,2,459,3,2,Philippe,7.7,7,3,78.4,203,False,217.4,0,486,83,0,0,0,6.1,0,0,Coutinho,34.0,a,9,304.0,43,1018103,494282,5.2,1,MID,9,Liverpool,1.5,Swansea,3.1771084337349396,2.619277108433735,3.6626506024096384,9110.904999999999
278,0,0,5,100.0,0,112338,2.1,0,399,3,1,Emre,0.7,1,0,2.5,204,False,4.2,0,44,48,0,0,0,1.0,0,0,Can,0.7,a,9,22.0,3,4239,43211,0.6,0,MID,9,Liverpool,1.5,Swansea,0.043750000000000004,0.08750000000000001,0.4583333333333333,32.714999999999996
279,3,5,160,,0,39155,144.4,2,416,3,1,Adam,6.0,10,3,62.0,205,False,209.2,0,512,72,0,0,0,5.9,0,0,Lallana,12.9,d,9,269.0,41,454093,207727,5.7,1,MID,9,Liverpool,1.5,Swansea,2.0055555555555555,2.9055555555555554,3.736111111111111,5644.400000000001
282,1,9,193,100.0,0,15157,185.8,3,508,3,10,James,8.7,7,4,54.0,208,True,263.8,0,526,66,0,0,0,7.2,0,0,Milner,4.9,a,9,90.0,43,163797,29937,6.5,1,MID,9,Liverpool,1.5,Swansea,2.8151515151515154,3.996969696969697,1.3636363636363635,7084.779999999999
283,2,5,148,100.0,0,92217,280.0,2,522,3,12,Roberto,4.7,9,3,70.2,209,False,176.8,0,534,84,0,0,0,6.3,0,0,Firmino,10.3,a,9,245.0,38,272097,269949,4.5,0,MID,9,Liverpool,1.5,Swansea,3.3333333333333335,2.104761904761905,2.9166666666666665,4985.6900000000005
286,1,2,109,100.0,0,110979,142.5,0,635,3,2,Sadio,3.7,8,3,61.0,212,False,175.0,0,537,90,0,0,0,5.2,0,0,Mané,15.0,a,9,293.0,31,325115,321633,3.4,1,MID,9,Liverpool,1.5,Swansea,1.5833333333333333,1.9444444444444444,3.2555555555555555,3419.2749999999996
287,0,0,6,100.0,0,210237,15.8,0,0,3,0,Marko,0.3,0,0,2.9,475,False,5.2,0,30,46,0,0,0,1.0,0,0,Grujic,0.3,a,9,8.0,2,2077,22246,0.4,0,MID,9,Liverpool,1.5,Swansea,0.34347826086956523,0.11304347826086956,0.17391304347826086,15.049999999999999
288,2,0,113,,0,41733,177.9,0,630,3,2,Georginio,2.0,10,0,41.5,485,False,119.8,0,605,77,0,0,0,2.9,0,0,Wijnaldum,1.8,d,9,116.0,20,11591,92947,2.6,0,MID,9,Liverpool,1.5,Swansea,2.3103896103896107,1.5558441558441558,1.5064935064935066,1261.1000000000001
291,2,0,33,100.0,1,40755,60.0,0,283,4,1,Daniel,2.0,3,0,24.8,214,False,38.2,0,288,99,0,0,0,2.3,0,0,Sturridge,1.1,a,9,151.0,14,34063,43423,1.4,1,FWD,9,Liverpool,1.5,Swansea,0.6060606060606061,0.3858585858585859,1.5252525252525253,761.5999999999999
294,0,0,9,75.0,0,152760,25.2,0,200,4,1,Divock,0.7,2,0,8.5,217,False,13.4,0,103,66,0,0,0,1.0,0,0,Origi,1.9,a,9,48.0,5,16255,175283,0.8,0,FWD,9,Liverpool,1.5,Swansea,0.38181818181818183,0.20303030303030303,0.7272727272727273,95.92999999999998
296,0,0,39,,0,20310,0.0,0,45,1,0,Willy,0.0,3,0,4.8,219,False,47.6,0,270,50,0,0,0,2.0,0,5,Caballero,0.4,a,10,0.0,6,19953,21773,1.2,0,GKP,10,Man City,1.2,Spurs,0.0,0.9520000000000001,0.0,6.0
297,0,3,99,100.0,1,33148,0.0,1,0,1,11,Claudio,6.7,4,0,11.5,541,False,115.0,0,360,55,0,0,1,5.5,0,13,Bravo,2.4,a,10,0.0,22,78261,18078,4.0,0,GKP,10,Man City,1.2,Spurs,0.0,2.090909090909091,0.0,946.5999999999999
298,0,0,101,100.0,0,97299,10.7,0,336,2,1,John,1.3,7,0,14.2,128,False,122.2,0,547,50,0,0,0,1.4,0,0,Stones,27.2,a,10,8.0,10,223761,444005,2.0,1,DEF,10,Man City,1.2,Spurs,0.214,2.444,0.16,229.80399999999997
299,0,0,94,,1,42593,69.5,0,429,2,-1,Aleksandar,2.0,6,0,26.3,220,False,130.2,0,572,59,1,0,0,1.7,0,0,Kolarov,4.3,a,10,62.0,12,31797,78316,2.0,2,DEF,10,Man City,1.2,Spurs,1.1779661016949152,2.206779661016949,1.0508474576271187,640.0799999999999
300,0,0,42,,0,20658,8.3,0,152,2,1,Pablo,0.7,4,0,5.8,221,False,48.2,0,284,48,0,0,0,1.2,0,0,Zabaleta,1.4,a,10,2.0,6,16401,39053,1.3,1,DEF,10,Man City,1.2,Spurs,0.1729166666666667,1.0041666666666667,0.041666666666666664,55.13999999999999
302,0,0,65,,1,17336,37.5,0,166,2,0,Gaël,2.0,2,0,9.8,223,False,59.6,0,259,54,0,0,0,3.3,0,0,Clichy,1.3,a,10,0.0,10,10258,30899,1.9,0,DEF,10,Man City,1.2,Spurs,0.6944444444444444,1.1037037037037036,0.0,243.03999999999996
303,1,0,73,100.0,1,37748,25.9,0,386,2,0,Bacary,3.3,3,0,8.6,224,False,39.4,0,347,54,0,0,0,3.5,0,0,Sagna,3.3,i,10,21.0,14,23733,164548,2.6,1,DEF,10,Man City,1.2,Spurs,0.47962962962962963,0.7296296296296296,0.3888888888888889,355.74799999999993
305,1,2,120,75.0,0,57410,55.6,0,353,2,0,Nicolás,0.7,6,0,27.1,226,False,155.0,0,501,59,0,0,0,2.2,0,0,Otamendi,3.2,a,10,59.0,13,31834,54492,2.2,2,DEF,10,Man City,1.2,Spurs,0.9423728813559322,2.6271186440677967,1.0,239.464
308,0,0,4,75.0,0,41823,4.2,0,156,3,0,Fabian,0.0,1,0,0.6,227,False,0.0,0,30,48,0,0,0,1.0,0,0,Delph,0.1,d,10,2.0,2,1260,5447,0.4,0,MID,10,Man City,1.2,Spurs,0.08750000000000001,0.0,0.041666666666666664,2.0
309,3,5,150,,1,103955,100.4,2,400,3,1,Raheem,6.7,7,4,65.3,228,True,206.0,0,595,86,0,0,0,6.4,0,0,Sterling,26.2,d,10,349.0,45,1079542,203624,5.2,3,MID,10,Man City,1.2,Spurs,1.1674418604651164,2.395348837209302,4.058139534883721,5314.416
310,0,0,0,0.0,0,28554,12.3,0,164,3,0,Samir,0.0,0,0,5.8,229,False,4.8,0,16,64,0,0,0,1.0,0,0,Nasri,0.2,u,10,41.0,1,818,11359,0.2,0,MID,10,Man City,1.2,Spurs,0.1921875,0.075,0.640625,1.0
311,1,0,107,100.0,1,20664,272.1,0,351,3,2,David,1.3,6,0,51.8,230,False,103.2,0,513,87,0,0,0,2.5,0,0,Silva,2.3,a,10,142.0,15,35506,167414,1.7,1,MID,10,Man City,1.2,Spurs,3.127586206896552,1.186206896551724,1.632183908045977,821.9879999999999
313,1,0,34,,0,17740,89.5,0,408,3,2,Jesús,1.0,4,0,15.4,232,False,21.2,0,174,63,0,0,0,2.3,0,0,Navas,0.7,a,10,44.0,9,10605,29244,1.4,0,MID,10,Man City,1.2,Spurs,1.4206349206349207,0.3365079365079365,0.6984126984126984,194.64
314,0,2,118,,1,27789,109.7,0,417,3,2,Fernando,2.0,7,1,31.7,233,False,121.2,0,630,55,0,0,0,2.7,0,0,Luiz Rosa,2.4,a,10,87.0,19,49867,58101,3.5,3,MID,10,Man City,1.2,Spurs,1.9945454545454546,2.2036363636363636,1.5818181818181818,781.9599999999999
315,0,0,22,100.0,0,52538,5.8,0,236,3,1,Fernando Francisco,0.7,2,0,2.9,234,False,23.2,0,116,48,0,0,0,1.0,0,0,Reges,0.2,a,10,0.0,4,3147,8900,0.8,0,MID,10,Man City,1.2,Spurs,0.12083333333333333,0.48333333333333334,0.0,28.359999999999996
316,6,9,199,0.0,1,61366,322.6,2,546,3,0,Kevin,8.0,5,2,68.7,235,True,194.4,0,510,106,0,0,0,8.2,0,0,De Bruyne,8.7,d,10,169.0,49,637040,580719,4.6,1,MID,10,Man City,1.2,Spurs,3.0433962264150947,1.8339622641509434,1.5943396226415094,6634.599999999999
317,0,0,46,100.0,1,59859,35.0,0,0,3,1,Ilkay,3.7,1,1,15.7,236,False,43.0,0,176,54,0,0,0,3.7,0,0,Gündogan,1.5,a,10,79.0,11,50144,23480,2.0,0,MID,10,Man City,1.2,Spurs,0.6481481481481481,0.7962962962962963,1.462962962962963,708.0799999999999
318,2,2,76,0.0,1,86173,90.3,1,0,3,0,Manuel,1.0,2,2,30.6,237,False,91.8,0,329,88,0,0,0,4.8,1,0,Agudo Durán,1.6,a,10,126.0,24,201656,223226,2.7,0,MID,10,Man City,1.2,Spurs,1.0261363636363636,1.0431818181818182,1.4318181818181819,393.72
320,0,0,11,100.0,0,182156,15.8,0,0,3,1,Leroy,0.7,0,0,3.4,489,False,6.6,0,54,77,0,0,0,1.0,0,0,Sané,0.2,a,10,11.0,3,3371,22961,0.4,0,MID,10,Man City,1.2,Spurs,0.2051948051948052,0.08571428571428572,0.14285714285714285,31.056
321,0,0,4,,0,178871,0.9,0,0,3,0,Aleix,0.3,0,0,0.3,578,False,1.6,0,16,50,0,0,0,1.0,0,0,García Serrano,0.0,a,10,0.0,1,126,77,0.2,0,MID,10,Man City,1.2,Spurs,0.018000000000000002,0.032,0.0,1.9
322,0,9,156,100.0,0,37572,90.4,2,789,4,2,Sergio,5.0,6,5,64.3,239,False,195.6,0,439,131,0,0,0,7.8,0,0,Agüero,43.3,d,10,358.0,39,1200498,1230485,3.0,0,FWD,10,Man City,1.2,Spurs,0.6900763358778627,1.4931297709923663,2.732824427480916,3903.0
323,3,3,101,100.0,1,173515,122.7,0,242,4,1,Kelechi,3.7,1,2,43.5,241,False,138.8,0,187,69,0,0,0,5.2,0,0,Iheanacho,5.0,a,10,173.0,26,398616,306523,3.7,0,FWD,10,Man City,1.2,Spurs,1.7782608695652173,2.011594202898551,2.5072463768115942,1955.18
324,0,0,110,,2,51940,0.0,0,368,1,3,David,2.0,8,0,12.6,242,False,126.8,0,630,55,0,0,0,3.1,0,18,de Gea,41.8,a,11,0.0,22,182639,319671,4.0,0,GKP,11,Man Utd,1.2,Stoke,0.0,2.305454545454545,0.0,326.32
326,0,0,68,100.0,0,55909,1.7,0,381,2,2,Chris,3.7,5,1,12.9,244,False,88.4,0,273,59,0,0,0,2.6,0,0,Smalling,1.4,a,11,39.0,13,12291,26383,2.2,0,DEF,11,Man Utd,1.2,Stoke,0.0288135593220339,1.4983050847457628,0.6610169491525424,586.204
329,1,2,105,75.0,2,106760,67.8,1,92,2,0,Luke,0.3,5,0,17.1,247,False,69.4,0,434,55,0,0,0,4.2,0,0,Shaw,16.3,d,11,34.0,21,340150,459899,3.8,0,DEF,11,Man Utd,1.2,Stoke,1.2327272727272727,1.261818181818182,0.6181818181818182,82.63199999999999
331,0,3,138,,2,20695,120.5,1,186,2,1,Antonio,1.7,6,0,31.2,250,False,145.4,0,601,56,0,0,0,3.3,0,0,Valencia,12.2,a,11,46.0,23,237154,154893,4.1,1,DEF,11,Man Utd,1.2,Stoke,2.1517857142857144,2.5964285714285715,0.8214285714285714,659.2759999999998
335,2,7,178,,2,58877,113.5,0,477,2,4,Daley,4.7,5,0,31.5,254,True,180.8,0,540,56,0,0,0,5.3,0,0,Blind,7.3,a,11,21.0,32,193246,46614,5.7,0,DEF,11,Man Utd,1.2,Stoke,2.0267857142857144,3.2285714285714286,0.375,1810.2920000000001
336,0,5,159,100.0,2,197365,6.7,0,0,2,5,Eric,2.7,8,0,18.0,255,False,147.4,0,630,55,0,0,0,3.4,0,0,Bailly,13.5,a,11,25.0,24,150808,162470,4.4,1,DEF,11,Man Utd,1.2,Stoke,0.12181818181818183,2.68,0.45454545454545453,604.284
337,1,3,122,,3,43670,102.0,0,586,3,3,Juan,5.7,4,2,38.8,256,False,131.2,0,400,74,0,0,0,5.0,0,0,Mata,2.5,a,11,154.0,30,76496,63366,4.1,0,MID,11,Man Utd,1.2,Stoke,1.3783783783783783,1.7729729729729728,2.081081081081081,2678.448
338,0,0,83,100.0,2,41184,97.7,0,164,3,0,Marouane,0.3,6,0,24.0,257,False,110.0,0,450,59,0,0,0,1.8,0,0,Fellaini,0.3,a,11,32.0,9,9360,13165,1.5,3,MID,11,Man Utd,1.2,Stoke,1.6559322033898305,1.8644067796610169,0.5423728813559322,95.29199999999999
339,0,0,3,,0,106824,1.0,0,259,3,1,Memphis,0.3,1,0,0.6,258,False,1.0,0,15,72,0,0,0,0.7,0,0,Depay,0.2,a,11,4.0,2,546,6005,0.3,1,MID,11,Man Utd,1.2,Stoke,0.013888888888888888,0.013888888888888888,0.05555555555555555,4.16
340,0,0,4,,0,2404,1.3,0,275,3,0,Michael,0.3,0,0,0.4,259,False,3.0,0,13,43,0,0,0,1.0,0,0,Carrick,1.3,a,11,0.0,1,32290,33577,0.2,0,MID,11,Man Utd,1.2,Stoke,0.030232558139534883,0.06976744186046512,0.0,2.548
341,0,0,10,,0,18892,5.0,0,178,3,0,Ashley,0.7,2,0,3.1,260,False,7.6,0,57,52,0,0,0,1.0,0,0,Young,0.1,a,11,18.0,2,436,2183,0.4,0,MID,11,Man Utd,1.2,Stoke,0.09615384615384616,0.14615384615384613,0.34615384615384615,27.703999999999997
342,0,0,60,,0,59846,49.3,0,307,3,1,Ander,1.0,3,0,13.7,262,False,65.6,0,317,63,0,0,0,1.2,0,0,Herrera,0.3,a,11,21.0,6,2547,8104,1.0,2,MID,11,Man Utd,1.2,Stoke,0.7825396825396825,1.0412698412698411,0.3333333333333333,169.07999999999996
344,0,0,3,,0,42774,0.6,0,317,3,0,Morgan,0.0,0,0,0.1,264,False,0.2,0,6,47,0,0,0,1.0,0,0,Schneiderlin,0.2,a,11,0.0,1,1072,9084,0.2,0,MID,11,Man Utd,1.2,Stoke,0.01276595744680851,0.00425531914893617,0.0,1.0
346,1,0,38,100.0,1,109322,100.7,0,318,3,3,Jesse,2.7,3,0,18.5,266,False,39.4,0,188,57,0,0,0,3.0,0,0,Lingard,0.4,a,11,45.0,9,3931,29722,1.6,0,MID,11,Man Utd,1.2,Stoke,1.7666666666666666,0.6912280701754385,0.7894736842105263,608.724
347,2,3,68,100.0,1,148225,89.7,1,593,3,6,Anthony,2.3,3,1,26.8,267,False,87.4,0,295,93,0,0,0,3.8,0,0,Martial,3.1,a,11,91.0,23,93773,261342,2.5,0,MID,11,Man Utd,1.2,Stoke,0.9645161290322581,0.9397849462365592,0.978494623655914,762.956
348,0,0,8,75.0,0,57249,41.6,0,0,3,0,Henrikh,0.0,2,0,10.3,268,False,19.0,0,107,89,0,0,0,1.0,0,0,Mkhitaryan,1.4,d,11,43.0,4,4308,229019,0.4,0,MID,11,Man Utd,1.2,Stoke,0.46741573033707867,0.21348314606741572,0.48314606741573035,4.0
349,0,1,85,100.0,2,74208,172.8,0,0,3,2,Paul,3.7,7,1,43.7,503,False,119.0,0,540,83,0,0,0,3.2,0,0,Pogba,9.9,a,11,145.0,19,236569,327650,2.3,1,MID,11,Man Utd,1.2,Stoke,2.081927710843374,1.4337349397590362,1.7469879518072289,1958.392
350,2,1,95,,2,13017,211.0,0,509,4,1,Wayne,1.0,7,1,49.2,269,False,120.6,0,478,88,0,0,0,2.9,0,0,Rooney,3.2,a,11,160.0,20,97972,194268,2.3,3,FWD,11,Man Utd,1.2,Stoke,2.397727272727273,1.3704545454545454,1.8181818181818181,609.92
352,0,0,97,,0,176297,85.7,0,237,4,2,Marcus,4.7,5,3,39.1,271,False,118.6,0,327,69,0,0,0,3.8,0,0,Rashford,9.4,a,11,187.0,19,278182,126812,2.8,1,FWD,11,Man Utd,1.2,Stoke,1.2420289855072464,1.718840579710145,2.710144927536232,2225.9320000000002
353,1,6,120,,2,9808,159.1,2,0,4,1,Zlatan,2.7,8,4,83.5,272,False,168.8,0,630,115,0,0,0,5.3,0,0,Ibrahimovic,50.1,a,11,511.0,37,818480,628891,3.2,2,FWD,11,Man Utd,1.2,Stoke,1.3834782608695653,1.4678260869565218,4.443478260869565,2755.036
355,0,0,58,100.0,0,12496,0.0,0,0,1,2,Víctor,2.0,9,0,6.1,274,False,60.0,0,450,45,0,0,0,1.8,0,9,Valdés,4.6,a,12,0.0,9,21918,125028,2.0,0,GKP,12,Middlesbrough,0.8,West Ham,0.0,1.3333333333333333,0.0,105.0
356,0,0,40,,1,41705,0.0,0,188,1,0,Bradley,0.0,1,0,4.0,490,False,40.0,0,180,45,0,0,0,4.5,0,6,Guzan,0.7,a,12,0.0,9,8256,15046,2.0,0,GKP,12,Middlesbrough,0.8,West Ham,0.0,0.8888888888888888,0.0,9.0
357,0,0,60,,0,101184,0.9,0,70,2,2,Calum,1.0,7,1,14.1,11,False,112.8,0,270,44,0,0,0,3.0,0,0,Chambers,3.3,a,12,27.0,9,81753,99222,2.0,0,DEF,12,Middlesbrough,0.8,West Ham,0.020454545454545454,2.5636363636363635,0.6136363636363636,121.56000000000002
358,0,0,68,100.0,1,75880,8.2,0,0,2,0,Daniel,0.0,5,1,18.0,275,False,107.2,0,278,50,0,0,0,3.3,0,0,Ayala,0.2,a,12,64.0,13,4801,4987,2.6,2,DEF,12,Middlesbrough,0.8,West Ham,0.16399999999999998,2.144,1.28,13.0
359,1,0,92,100.0,0,40202,42.2,0,0,2,2,George,2.0,10,0,25.2,276,False,130.8,0,540,45,0,0,0,1.8,0,0,Friend,3.1,a,12,78.0,11,23215,110814,2.4,1,DEF,12,Middlesbrough,0.8,West Ham,0.9377777777777778,2.9066666666666667,1.7333333333333334,412.6
361,0,5,136,,1,83312,3.3,1,0,2,2,Ben,4.0,10,1,23.2,278,False,199.2,0,630,46,0,0,0,3.7,0,0,Gibson,3.9,a,12,30.0,26,144250,30454,5.7,0,DEF,12,Middlesbrough,0.8,West Ham,0.07173913043478261,4.3304347826086955,0.6521739130434783,770.0
362,0,0,49,,1,48771,31.9,0,0,2,0,Emilio,0.0,5,0,11.9,279,False,47.6,0,320,44,0,0,0,2.5,0,0,Nsue Lopez,0.4,a,12,38.0,10,6962,13724,2.3,0,DEF,12,Middlesbrough,0.8,West Ham,0.725,1.0818181818181818,0.8636363636363636,10.0
364,0,3,134,,1,20399,70.2,0,0,2,1,Antonio,1.0,10,0,23.5,477,False,140.4,0,630,45,0,0,0,2.3,0,0,Barragán,0.6,a,12,23.0,16,14505,9261,3.6,2,DEF,12,Middlesbrough,0.8,West Ham,1.56,3.12,0.5111111111111111,202.88000000000002
367,0,0,6,0.0,0,49773,20.5,0,0,3,0,Albert,0.0,2,0,6.0,281,False,8.4,0,122,54,0,0,0,1.5,0,0,Adomah,0.0,u,12,33.0,3,627,9590,0.6,0,MID,12,Middlesbrough,0.8,West Ham,0.37962962962962965,0.15555555555555556,0.6111111111111112,3.0
368,2,1,117,,1,12002,233.7,0,0,3,2,Stewart,3.3,10,0,41.9,282,False,108.6,0,630,53,0,0,0,3.0,0,0,Downing,0.7,a,12,75.0,21,8574,30139,4.0,1,MID,12,Middlesbrough,0.8,West Ham,4.409433962264151,2.0490566037735847,1.4150943396226414,1122.6719999999998
369,0,0,57,100.0,1,59044,12.5,0,0,3,0,Adam,1.0,6,0,8.2,283,False,56.6,0,414,44,0,0,0,1.7,0,0,Clayton,0.4,a,12,14.0,10,5212,10962,2.3,1,MID,12,Middlesbrough,0.8,West Ham,0.2840909090909091,1.2863636363636364,0.3181818181818182,76.48
372,0,0,99,,1,80179,80.0,0,0,3,2,Adam,1.7,8,0,15.7,286,False,52.4,0,521,45,0,0,0,1.9,0,0,Forshaw,0.1,a,12,25.0,13,2908,2464,2.9,1,MID,12,Middlesbrough,0.8,West Ham,1.7777777777777777,1.1644444444444444,0.5555555555555556,227.064
375,1,0,19,,0,123125,33.8,0,0,3,4,Viktor,1.7,3,0,7.4,289,False,21.6,0,136,50,0,0,0,1.8,0,0,Fischer,0.3,a,12,18.0,7,965,38383,1.4,0,MID,12,Middlesbrough,0.8,West Ham,0.6759999999999999,0.43200000000000005,0.36,106.82400000000001
376,0,0,41,100.0,0,82428,29.1,0,0,3,1,Marten,1.7,6,0,7.0,290,False,17.6,0,325,44,0,0,0,1.4,0,0,de Roon,0.2,a,12,24.0,7,4239,6580,1.6,1,MID,12,Middlesbrough,0.8,West Ham,0.6613636363636364,0.4,0.5454545454545454,103.152
377,1,0,46,,1,78091,114.9,0,0,3,1,Gastón,1.3,6,0,24.8,491,False,50.6,0,421,54,0,0,0,1.6,0,0,Ramírez,0.8,a,12,82.0,11,40774,58205,2.0,3,MID,12,Middlesbrough,0.8,West Ham,2.1277777777777778,0.9370370370370371,1.5185185185185186,268.40000000000003
378,0,0,8,,0,159533,6.7,0,0,3,0,Adama,0.0,0,0,2.4,563,False,11.6,0,42,49,0,0,0,0.5,0,0,Traoré,0.0,a,12,6.0,1,982,585,0.2,1,MID,12,Middlesbrough,0.8,West Ham,0.13673469387755102,0.236734693877551,0.12244897959183673,1.0
379,0,0,11,,0,12744,3.3,0,0,4,0,David,0.3,0,0,0.7,291,False,3.4,0,43,48,0,0,0,1.0,0,0,Nugent,0.4,a,12,2.0,4,5561,20218,0.8,0,FWD,12,Middlesbrough,0.8,West Ham,0.06874999999999999,0.07083333333333333,0.041666666666666664,6.088
380,0,0,6,100.0,0,20047,13.9,0,0,4,2,Jordan,1.0,1,0,9.2,292,False,16.4,0,99,55,0,0,0,1.5,0,0,Rhodes,0.3,a,12,62.0,3,1528,33841,0.5,0,FWD,12,Middlesbrough,0.8,West Ham,0.25272727272727274,0.29818181818181816,1.1272727272727272,76.84000000000002
381,0,4,114,100.0,1,49464,56.8,1,0,4,6,Cristhian,2.7,6,3,28.7,293,False,137.6,0,440,51,0,0,0,5.0,0,0,Stuani,5.2,a,12,92.0,25,303415,153717,4.9,1,FWD,12,Middlesbrough,0.8,West Ham,1.1137254901960785,2.6980392156862743,1.803921568627451,643.624
382,2,5,66,,1,42892,92.0,1,0,4,1,Álvaro,1.3,9,1,29.9,478,False,89.0,0,531,65,0,0,0,3.9,0,0,Negredo,19.1,a,12,118.0,27,897017,686015,4.1,0,FWD,12,Middlesbrough,0.8,West Ham,1.4153846153846155,1.3692307692307693,1.8153846153846154,337.96000000000004
383,0,3,92,,0,1822,0.0,1,24,1,0,Shay,0.3,14,0,14.4,315,False,144.8,0,450,45,1,0,1,2.6,0,18,Given,0.7,a,14,0.0,13,17542,10805,2.9,1,GKP,14,Stoke,0.8,Man Utd,0.0,3.217777777777778,0.0,47.752
386,0,1,37,,0,6744,0.0,0,0,1,5,Lee,2.3,2,0,7.3,574,False,73.0,0,180,40,0,0,0,3.5,0,10,Grant,0.5,a,14,0.0,7,16885,1449,1.8,0,GKP,14,Stoke,0.8,Man Utd,0.0,1.825,0.0,141.32
387,1,0,82,,0,37869,12.0,0,176,2,2,Ryan,1.0,16,0,25.4,318,False,125.8,0,630,49,0,0,0,1.1,0,0,Shawcross,1.5,a,14,116.0,8,6403,29674,1.6,3,DEF,14,Stoke,0.8,Man Utd,0.24489795918367346,2.5673469387755103,2.36734693877551,211.04000000000002
388,0,1,70,,0,50089,6.6,0,293,2,2,Geoff,1.7,11,0,16.0,320,False,87.2,0,450,44,0,0,0,1.4,0,0,Cameron,0.3,a,14,66.0,7,4496,6867,1.6,0,DEF,14,Stoke,0.8,Man Utd,0.15,1.981818181818182,1.5,224.32799999999997
389,0,0,71,,0,39487,54.6,0,388,2,2,Erik,1.3,12,0,15.2,321,False,90.4,0,540,44,0,0,0,1.2,0,0,Pieters,2.9,a,14,6.0,7,15492,91372,1.6,1,DEF,14,Stoke,0.8,Man Utd,1.240909090909091,2.0545454545454547,0.13636363636363635,164.04000000000002
391,0,0,32,,0,17997,37.6,0,107,2,1,Phil,0.3,6,0,10.4,323,False,37.8,0,271,44,0,0,0,1.0,0,0,Bardsley,0.1,a,14,28.0,4,1331,2597,0.9,1,DEF,14,Stoke,0.8,Man Utd,0.8545454545454546,0.859090909090909,0.6363636363636364,28.816000000000003
392,0,0,23,0.0,0,69960,3.4,0,330,2,0,Philipp,0.0,5,0,5.0,324,False,36.4,0,180,45,0,0,0,0.5,0,0,Wollscheid,0.3,u,14,10.0,1,718,38261,0.2,1,DEF,14,Stoke,0.8,Man Utd,0.07555555555555556,0.8088888888888889,0.2222222222222222,1.0
393,0,0,36,100.0,0,9047,29.6,0,324,2,2,Glen,1.3,6,0,10.6,325,False,41.8,0,270,48,0,0,0,1.3,0,0,Johnson,0.1,d,14,34.0,4,1370,6742,0.8,0,DEF,14,Stoke,0.8,Man Utd,0.6166666666666667,0.8708333333333332,0.7083333333333334,113.61600000000001
395,0,0,60,,0,85352,1.8,0,0,2,2,Bruno,1.3,10,0,13.2,562,False,98.6,0,360,49,0,0,0,1.0,0,0,Martins Indi,0.1,a,14,31.0,4,2339,1125,0.8,0,DEF,14,Stoke,0.8,Man Utd,0.036734693877551024,2.0122448979591834,0.6326530612244898,140.65600000000003
396,0,4,126,75.0,1,40555,165.4,0,132,3,8,Joe,7.0,14,2,44.2,202,False,155.8,0,548,48,0,0,0,3.9,0,0,Allen,1.6,d,14,120.0,27,34815,40417,5.6,1,MID,14,Stoke,0.8,Man Utd,3.4458333333333333,3.2458333333333336,2.5,2497.7200000000007
399,0,1,89,,0,12150,96.4,0,432,3,2,Glenn,1.7,15,0,23.9,329,False,123.6,0,606,44,0,0,0,1.9,0,0,Whelan,0.8,a,14,20.0,13,9502,17242,3.0,2,MID,14,Stoke,0.8,Man Utd,2.190909090909091,2.809090909090909,0.45454545454545453,339.40000000000003
400,1,0,30,100.0,0,12813,21.2,0,312,3,4,Jonathan,2.0,10,0,9.1,330,False,25.0,0,261,57,0,0,0,1.8,0,0,Walters,0.1,a,14,45.0,11,534,5395,1.9,0,MID,14,Stoke,0.8,Man Utd,0.3719298245614035,0.43859649122807015,0.7894736842105263,156.92000000000002
