,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
157,0,0,89,,,1,37339,-1,1,-1,1,32.4,0,0,3,0.5,0.0,2,Ahmed,2.0,7,0,12.5,158,False,83.2,0,0,0,0,450,,49,0,0,0,37339.jpg,2.2,0,0,Elmohamady,0.4,False,27.0,a,7,88,9.0,11,5545,262,10936,1262,0.4,2.2,Elmohamady,0
158,0,0,0,0.0,0.0,0,28147,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,159,False,0.0,0,0,0,0,0,Joined Newcastle United on 3/8,55,0,0,0,28147.jpg,0.0,0,0,Diamé,0.0,False,17.0,u,7,88,0.0,0,35,2,547,13,0.0,0.0,Diamé,0
159,1,0,66,,,1,15109,0,0,0,0,64.3,0,0,3,0.8,0.3,1,Tom,2.3,5,0,12.2,160,False,37.6,0,0,0,0,417,,50,0,0,0,15109.jpg,2.4,0,0,Huddlestone,0.3,False,8.0,a,7,88,20.0,12,3310,190,4114,627,0.5,2.4,Huddlestone,1
160,0,0,73,,,1,53371,0,0,0,0,66.8,0,0,3,0.2,-0.3,2,David,1.7,7,0,14.1,161,False,54.8,0,0,0,0,432,,45,0,0,0,53371.jpg,2.0,0,0,Meyler,0.3,False,7.0,a,7,88,18.0,10,3959,263,3953,435,0.4,2.2,Meyler,1
161,1,2,49,100.0,100.0,0,9110,0,0,0,0,21.5,1,0,3,-0.8,-1.3,0,Shaun,0.7,1,1,13.5,162,False,66.6,0,0,0,0,69,,45,0,0,0,9110.jpg,4.3,0,0,Maloney,1.8,False,15.0,a,7,88,47.0,13,84482,2088,38532,5638,0.2,2.9,Maloney,0
162,1,0,35,100.0,100.0,2,59856,0,0,0,0,45.7,0,0,4,0.5,0.0,2,Abel,2.0,4,1,23.9,163,False,55.2,0,0,0,0,428,,60,0,0,0,59856.jpg,3.4,0,0,Hernández,2.3,False,9.0,a,7,88,137.0,17,81432,4837,45018,7981,0.3,2.8,Hernández,0
163,0,2,47,,,2,111847,0,0,1,-1,53.3,0,0,4,0.2,-0.3,1,Adama,1.7,3,1,18.6,164,False,59.2,0,0,0,0,362,,46,0,0,0,111847.jpg,3.0,0,0,Diomande,6.7,False,20.0,a,7,88,74.0,15,256273,21060,117146,15269,0.4,3.3,Diomande,0
164,0,1,76,75.0,100.0,1,17745,0,0,0,0,0.0,0,475,1,0.8,2.0,0,Kasper,1.0,6,0,11.2,165,False,111.4,0,0,0,0,326,Concussion - 75% chance of playing,50,0,0,0,17745.jpg,3.3,0,16,Schmeichel,11.2,False,1.0,d,8,13,0.0,13,56592,766,152814,18925,0.2,2.6,Schmeichel,0
165,0,0,28,,,1,51934,0,0,0,0,0.0,0,0,1,2.3,3.3,6,Ron-Robert,2.3,1,0,1.6,166,False,16.0,0,0,0,0,124,,45,0,0,0,51934.jpg,3.5,0,2,Zieler,0.3,False,21.0,a,8,13,0.0,7,1214,334,2757,197,0.5,1.6,Zieler,0
166,0,0,95,,,2,15033,0,0,0,0,11.8,0,549,2,4.7,5.7,6,Wes,4.7,7,1,14.9,167,False,105.2,0,0,0,0,450,,50,0,0,0,15033.jpg,4.2,0,0,Morgan,23.8,False,5.0,a,8,13,32.0,21,144680,23550,210965,13402,0.9,4.2,Morgan,0
167,1,3,124,,,2,37402,0,0,-1,1,96.7,1,482,2,4.7,5.7,12,Christian,4.7,7,0,24.5,168,False,115.0,0,0,0,0,450,,54,0,0,0,37402.jpg,4.0,0,0,Fuchs,8.5,False,28.0,a,8,13,33.0,20,20099,10837,136704,4186,0.9,3.7,Fuchs,1
168,0,0,0,100.0,100.0,0,86417,0,0,-1,1,0.0,0,236,2,0.0,1.0,0,Jeffrey,0.0,0,0,0.0,169,False,0.0,0,0,0,0,0,,49,0,0,0,86417.jpg,0.0,0,0,Schlupp,0.2,False,15.0,a,8,13,0.0,0,345,55,11592,167,0.0,0.0,Schlupp,0
169,0,0,0,,,0,37388,0,0,0,0,0.0,0,35,2,0.0,1.0,0,Marcin,0.0,0,0,0.0,170,False,0.0,0,0,0,0,0,,40,0,0,0,37388.jpg,0.0,0,0,Wasilewski,1.1,False,27.0,a,8,13,0.0,0,7656,1189,12384,974,0.0,0.0,Wasilewski,0
170,0,0,0,0.0,0.0,0,46695,0,0,-1,1,0.0,0,129,2,0.0,0.0,0,Ritchie,0.0,0,0,0.0,171,False,0.0,0,0,0,0,0,Signed for Aston Villa on 23/8,44,0,0,0,46695.jpg,0.0,0,0,de Laet,0.1,False,,u,8,13,0.0,0,187,5,4440,179,0.0,0.0,de Laet,0
171,0,1,74,100.0,100.0,2,40725,0,0,0,0,19.9,0,390,2,2.7,3.7,7,Danny,2.7,5,0,9.3,172,False,71.6,0,0,0,0,385,,50,0,0,0,40725.jpg,2.8,0,0,Simpson,1.9,False,17.0,a,8,13,2.0,14,7317,987,37112,1289,0.5,2.8,Simpson,2
172,1,0,63,100.0,100.0,2,12413,0,0,0,0,10.8,0,453,2,3.0,4.0,6,Robert,3.0,5,0,8.8,173,False,51.0,0,0,0,0,360,,50,0,0,0,12413.jpg,3.8,0,0,Huth,1.8,False,6.0,a,8,13,26.0,15,24413,2593,14557,1356,0.6,3.0,Huth,2
173,0,0,0,0.0,0.0,0,41321,0,0,0,0,0.0,0,15,2,0.0,0.0,0,Yohan,0.0,0,0,0.0,174,False,0.0,0,0,0,0,0,Omitted from 25 man squad,40,0,0,0,41321.jpg,0.0,0,0,Benalouane,0.2,False,29.0,u,8,13,0.0,0,1067,36,4711,375,0.0,0.0,Benalouane,0
174,0,0,23,,,0,130025,0,0,-1,1,29.6,0,0,2,0.0,1.0,0,Luis,0.0,4,0,5.8,175,False,28.2,0,0,0,0,147,,44,0,0,0,130025.jpg,0.5,0,0,Hernández,0.5,False,2.0,a,8,13,0.0,1,3186,154,10298,723,0.0,0.2,Hernández,0
175,1,1,67,,,2,103025,0,0,-1,1,139.3,0,994,3,2.7,3.7,6,Riyad,2.7,7,1,40.6,176,False,88.2,0,0,0,0,444,,94,0,1,0,103025.jpg,3.8,0,0,Mahrez,18.8,False,26.0,a,8,13,177.0,19,74858,3276,424910,31570,0.3,2.0,Mahrez,0
176,0,0,47,,,3,51938,0,0,-2,2,80.6,0,519,3,2.7,3.7,3,Marc,2.7,3,0,15.0,177,False,38.6,0,0,0,0,314,,53,0,0,0,51938.jpg,2.8,0,0,Albrighton,1.2,False,11.0,a,8,13,31.0,11,5033,682,33370,1785,0.5,2.1,Albrighton,0
177,0,0,21,,,0,13152,-1,1,-2,2,7.3,0,174,3,0.3,1.3,1,Andy,0.3,2,0,2.8,178,False,11.0,0,0,0,0,117,,48,0,0,0,13152.jpg,1.3,0,0,King,0.3,False,10.0,a,8,13,10.0,4,1969,96,6890,511,0.1,0.8,King,0
178,1,2,82,,,2,61603,0,0,0,0,71.7,0,592,3,4.0,5.0,3,Daniel,4.0,7,0,24.3,179,False,79.6,0,0,0,0,438,,55,0,0,0,61603.jpg,3.4,0,0,Drinkwater,8.5,False,4.0,a,8,13,91.0,17,51195,2294,120178,13742,0.7,3.1,Drinkwater,0
179,0,0,0,0.0,0.0,0,40772,0,0,-1,1,0.0,0,20,3,0.0,0.0,0,Gökhan,0.0,0,0,0.0,180,False,0.0,0,0,0,0,0,Transferred to Beşiktaş,44,0,0,0,40772.jpg,0.0,0,0,Inler,0.2,False,33.0,u,8,13,0.0,0,3658,18,7225,463,0.0,0.0,Inler,0
180,1,0,19,,,0,172632,-1,1,-1,1,2.9,0,57,3,0.3,1.3,1,Demarai,0.3,2,0,2.2,181,False,1.6,0,0,0,0,73,,49,0,0,0,172632.jpg,3.0,0,0,Gray,0.7,False,22.0,a,8,13,17.0,6,19529,71,27315,1746,0.1,1.2,Gray,0
181,0,0,35,,,1,155569,0,0,0,0,50.3,0,23,3,2.0,3.0,3,Daniel,2.0,5,0,10.2,182,False,24.2,0,0,0,0,293,,45,0,0,0,155569.jpg,1.8,0,0,Amartey,0.1,False,13.0,a,8,13,27.0,7,1596,399,1444,191,0.4,1.6,Amartey,1
182,0,0,-1,0.0,0.0,0,86881,0,0,-1,1,0.8,0,0,3,0.0,0.0,0,Nampalys,0.0,0,0,0.0,183,False,0.0,0,0,0,0,52,Ankle injury - Expected back 17 Sep,44,0,0,0,86881.jpg,0.0,0,0,Mendy,0.5,False,24.0,i,8,13,0.0,0,2025,83,21704,1007,0.0,0.0,Mendy,1
183,1,3,85,100.0,100.0,2,101668,0,0,-1,1,90.3,0,945,4,6.7,7.7,6,Jamie,6.7,7,2,37.8,184,False,108.8,0,0,0,0,450,,99,0,0,0,101668.jpg,4.8,0,0,Vardy,17.1,False,9.0,a,8,13,179.0,24,110926,5828,415616,26957,0.7,2.4,Vardy,0
184,0,0,10,,,0,54316,0,0,-2,2,7.6,0,226,4,0.7,1.7,0,Leonardo,0.7,2,0,1.9,185,False,3.8,0,0,0,0,69,,58,0,0,0,54316.jpg,1.0,0,0,Ulloa,0.2,False,23.0,a,8,13,8.0,4,1489,143,6084,403,0.1,0.7,Ulloa,0
185,0,0,15,,,2,78412,0,0,-2,2,28.3,0,320,4,1.0,2.0,0,Shinji,1.0,2,0,10.4,186,False,14.0,0,0,0,0,213,,58,0,0,0,78412.jpg,1.5,0,0,Okazaki,1.5,False,20.0,a,8,13,65.0,6,14924,1152,47333,4384,0.2,1.0,Okazaki,0
186,0,0,16,,,0,90714,0,0,-3,3,65.9,0,0,4,0.7,1.7,0,Ahmed,0.7,5,0,11.1,187,False,15.6,0,0,0,0,155,,72,0,0,0,90714.jpg,1.3,0,0,Musa,4.8,False,7.0,a,8,13,29.0,5,23852,328,297328,15551,0.1,0.7,Musa,0
187,0,1,81,,,0,66797,0,0,0,0,0.0,0,340,1,2.7,2.2,3,Simon,2.7,8,0,10.8,188,False,109.2,0,0,0,0,450,,50,0,0,1,66797.jpg,3.2,0,10,Mignolet,3.1,False,22.0,a,9,14,0.0,16,49357,6126,34901,2265,0.5,3.2,Mignolet,0
188,0,0,0,100.0,100.0,0,104542,0,0,-1,1,0.0,0,0,1,0.0,-0.5,0,Loris,0.0,0,0,0.0,189,False,0.0,0,0,0,0,0,,49,0,0,0,104542.jpg,0.0,0,0,Karius,0.3,False,1.0,a,9,14,0.0,0,2405,366,4111,324,0.0,0.0,Karius,0
189,0,0,0,25.0,25.0,0,40784,0,0,-2,2,0.0,0,273,2,0.0,-0.1,0,Mamadou,0.0,0,0,0.0,190,False,0.0,0,0,0,0,0,Achilles injury - 25% chance of playing,48,0,0,0,40784.jpg,0.0,0,0,Sakho,0.1,False,3.0,d,9,14,0.0,0,256,32,2250,122,0.0,0.0,Sakho,0
190,0,1,62,100.0,100.0,0,38454,0,0,-1,1,8.7,0,248,2,3.3,2.8,9,Dejan,3.3,7,1,16.9,191,False,108.2,0,0,0,0,360,,49,0,0,0,38454.jpg,2.8,0,0,Lovren,2.8,False,6.0,a,9,14,51.0,11,30621,21277,42039,1758,0.7,2.2,Lovren,2
191,0,0,12,100.0,100.0,0,100059,0,0,-2,2,17.9,0,394,2,0.3,-0.2,0,Alberto,0.3,3,0,2.8,192,False,10.0,0,0,0,0,105,,48,0,0,0,100059.jpg,0.7,0,0,Moreno,2.6,False,18.0,a,9,14,0.0,2,6325,223,95621,5491,0.1,0.4,Moreno,1
192,1,0,76,,,0,57328,0,0,0,0,115.6,0,387,2,2.0,1.5,2,Nathaniel,2.0,8,0,26.2,193,False,85.0,0,0,0,0,450,,55,0,0,0,57328.jpg,2.2,0,0,Clyne,10.1,False,2.0,a,9,14,62.0,11,74678,4761,94476,7552,0.4,2.0,Clyne,0
193,0,0,0,100.0,100.0,0,91979,0,0,0,0,0.0,0,67,2,-1.0,-1.0,0,Jon,0.0,0,0,0.0,194,False,0.0,0,0,0,0,0,,45,0,0,0,91979.jpg,0.0,0,0,Flanagan,0.4,False,4.0,a,3,90,0.0,0,919,51,8584,610,0.0,0.0,Flanagan,0
194,0,0,0,0.0,0.0,0,171287,0,0,-1,1,0.0,0,58,2,0.0,0.0,0,Joseph,0.0,0,0,0.0,195,False,0.0,0,0,0,0,0,Achilles injury - Expected back 29 Oct,49,0,0,0,171287.jpg,0.0,0,0,Gomez,0.0,False,12.0,i,9,14,0.0,0,78,7,542,44,0.0,0.0,Gomez,0
195,0,0,0,,,0,134383,0,0,0,0,0.0,0,30,2,0.0,-0.5,0,Connor,0.0,0,0,0.0,196,False,0.0,0,0,0,0,0,,40,0,0,0,134383.jpg,0.0,0,0,Randall,0.7,False,56.0,a,9,14,0.0,0,4661,719,8433,686,0.0,0.0,Randall,0
196,0,0,0,,,0,120447,0,0,0,0,0.0,0,35,2,-1.5,-1.5,0,Bradley,0.0,0,0,0.0,197,False,0.0,0,0,0,0,0,,40,0,0,0,120447.jpg,0.0,0,0,Smith,4.2,False,14.0,a,2,91,0.0,0,35816,4521,58527,4996,0.0,0.0,Smith,0
197,0,0,12,,,0,106449,0,0,0,0,0.4,0,69,2,1.0,0.5,1,Kevin,1.0,0,0,0.4,198,False,3.6,0,0,0,0,20,,45,0,0,0,106449.jpg,1.0,0,0,Stewart,0.2,False,35.0,a,9,14,0.0,4,1272,153,2149,174,0.2,0.9,Stewart,0
198,0,0,49,100.0,100.0,0,60914,0,0,-1,1,5.7,0,0,2,1.7,1.2,2,Joel,1.7,3,0,9.7,199,False,77.0,0,0,0,0,270,,54,0,0,0,60914.jpg,1.7,0,0,Matip,1.5,False,32.0,a,9,14,15.0,5,9707,2434,27106,1043,0.3,0.9,Matip,1
199,0,0,14,100.0,100.0,0,43191,0,0,-1,1,0.3,0,253,3,0.7,0.2,0,Leiva,0.7,1,0,3.8,200,False,37.0,0,0,0,0,99,,44,0,0,0,43191.jpg,1.0,0,0,Lucas,0.2,False,21.0,a,9,14,0.0,2,5575,482,3105,616,0.2,0.5,Lucas,1
200,0,3,91,,,0,56979,0,0,-1,1,98.8,0,250,3,4.0,3.5,10,Jordan,4.0,8,1,23.3,201,False,113.8,0,0,0,0,450,,64,0,0,0,56979.jpg,3.0,0,0,Henderson,0.9,False,14.0,a,9,14,20.0,15,10616,5516,16173,820,0.6,2.3,Henderson,3
201,0,0,75,,,0,40555,0,0,-1,1,128.5,0,132,3,1.5,1.0,2,Joe,2.0,13,0,22.7,202,False,67.0,0,0,0,0,373,,49,0,0,0,40555.jpg,1.6,0,0,Allen,1.2,False,4.0,a,14,110,31.0,8,7463,267,29944,2704,0.4,1.6,Allen,1
202,1,5,86,100.0,100.0,1,84583,0,0,1,-1,133.9,1,459,3,3.3,2.8,7,Philippe,3.3,5,2,43.5,203,False,121.6,0,0,0,0,323,,81,0,0,0,84583.jpg,5.4,0,0,Coutinho,28.0,False,10.0,a,9,14,180.0,27,721147,37274,429125,21946,0.4,3.3,Coutinho,1
203,0,0,4,0.0,0.0,0,112338,0,0,-2,2,0.8,0,399,3,0.0,0.0,0,Emre,0.0,1,0,0.4,204,False,3.0,0,0,0,0,21,Ankle injury - Expected back 24 Sep,48,0,0,0,112338.jpg,1.0,0,0,Can,0.8,False,23.0,i,9,14,0.0,1,3498,91,39684,1608,0.0,0.2,Can,0
204,1,3,103,,,0,39155,0,0,1,-1,112.0,1,416,3,4.0,3.5,2,Adam,4.0,8,2,47.0,205,False,133.8,0,0,0,0,422,,71,0,0,0,39155.jpg,5.0,0,0,Lallana,9.2,False,20.0,a,9,14,225.0,25,216011,20632,112120,12258,0.6,3.5,Lallana,1
205,0,0,0,0.0,0.0,0,99323,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Lazar,0.0,0,0,0.0,206,False,0.0,0,0,0,0,0,Joined Sporting Lisbon in season-long loan deal,54,0,0,0,99323.jpg,0.0,0,0,Markovic,0.0,False,50.0,u,9,14,0.0,0,211,2,2565,105,0.0,0.0,Markovic,0
206,0,0,0,0.0,0.0,0,141921,0,0,-1,1,0.0,0,81,3,0.0,0.0,0,Oluwaseyi,0.0,0,0,0.0,207,False,0.0,0,0,0,0,0,Back injury - Expected back 17 Sep,49,0,0,0,141921.jpg,0.0,0,0,Ojo,0.0,False,54.0,i,9,14,0.0,0,46,3,640,16,0.0,0.0,Sheyi Ojo,0
207,1,3,93,100.0,100.0,0,15157,0,0,0,0,129.2,1,508,3,5.7,5.2,2,James,5.7,5,1,27.9,208,False,126.2,0,0,0,0,346,,65,0,0,0,15157.jpg,4.8,0,0,Milner,1.3,False,7.0,a,9,14,23.0,19,25536,3265,17643,2913,0.9,2.9,Milner,0
208,1,3,93,100.0,,0,92217,0,0,-1,1,196.2,1,522,3,6.7,6.2,0,Roberto,6.7,7,2,44.2,209,False,120.0,0,0,0,0,360,,84,0,0,0,92217.jpg,6.0,0,0,Firmino,8.9,False,11.0,a,9,14,126.0,24,155428,14793,203948,32211,0.8,2.9,Firmino,0
209,0,0,0,,,0,147668,0,0,-1,1,0.0,0,27,3,0.0,-0.5,0,Cameron,0.0,0,0,0.0,210,False,0.0,0,0,0,0,0,,44,0,0,0,147668.jpg,0.0,0,0,Brannagan,0.0,False,25.0,a,9,14,0.0,0,295,19,721,50,0.0,0.0,Brannagan,0
210,0,0,0,,,0,174254,0,0,-1,1,0.0,0,2,3,0.0,-0.5,0,Pedro,0.0,0,0,0.0,211,False,0.0,0,0,0,0,0,,44,0,0,0,174254.jpg,0.0,0,0,Chirivella,0.0,False,68.0,a,9,14,0.0,0,382,20,736,53,0.0,0.0,Chirivella,0
211,1,2,74,100.0,100.0,0,110979,1,-1,0,0,93.2,0,635,3,5.0,4.5,2,Sadio,5.0,6,2,35.9,212,False,119.2,0,0,0,0,357,,90,0,0,0,110979.jpg,5.5,0,0,Mané,14.1,False,19.0,a,9,14,147.0,22,233819,24404,263832,14685,0.6,2.4,Mané,1
212,0,1,25,,,0,54861,1,-1,1,-1,67.0,0,315,4,4.2,4.2,2,Christian,3.7,3,1,17.8,213,False,34.4,0,0,0,0,263,,76,0,0,0,54861.jpg,3.7,0,0,Benteke,6.0,False,17.0,a,5,31,77.0,11,210168,11879,81858,13537,0.5,1.4,Christian Benteke,0
213,1,0,21,100.0,100.0,0,40755,0,0,0,0,46.4,0,283,4,2.3,1.8,1,Daniel,2.3,3,0,21.2,214,False,36.2,0,0,0,0,198,,100,0,0,0,40755.jpg,2.3,0,0,Sturridge,1.3,False,15.0,a,9,14,130.0,9,24182,4000,25560,2774,0.2,0.9,Sturridge,0
214,0,0,0,0.0,0.0,0,42493,0,0,-2,2,0.0,0,0,4,0.0,0.0,0,Mario,0.0,0,0,0.0,215,False,0.0,0,0,0,0,0,Transferred to Nice,63,0,0,0,42493.jpg,0.0,0,0,Balotelli,0.2,False,45.0,u,9,14,0.0,0,1145,20,9535,316,0.0,0.0,Balotelli,0
215,0,0,0,,,0,84939,-1,1,-4,4,0.0,0,81,4,0.0,-0.5,0,Danny,0.0,0,0,0.0,216,False,0.0,0,0,0,0,0,,56,0,0,0,84939.jpg,0.0,0,0,Ings,0.3,False,28.0,a,9,14,0.0,0,1791,146,16341,663,0.0,0.0,Ings,0
216,0,0,5,100.0,100.0,0,152760,0,0,-3,3,14.2,0,200,4,0.7,0.2,1,Divock,0.7,2,0,6.0,217,False,8.0,0,0,0,0,97,,67,0,0,0,152760.jpg,1.0,0,0,Origi,2.3,False,27.0,a,9,14,39.0,4,12173,679,156670,4669,0.1,0.6,Origi,0
217,0,0,0,0.0,0.0,0,15749,0,0,-2,2,0.0,0,360,1,0.0,0.0,0,Joe,0.0,0,0,0.0,218,False,0.0,0,0,0,0,0,Joined Torino in season-long loan deal,53,0,0,0,15749.jpg,0.0,0,0,Hart,1.7,False,1.0,u,10,43,0.0,0,2269,20,153264,3554,0.0,0.0,Hart,0
218,0,0,39,,,0,20310,0,0,0,0,0.0,0,45,1,1.7,2.2,0,Willy,0.7,3,0,4.8,219,False,47.6,0,0,0,0,270,,50,0,0,0,20310.jpg,2.0,0,5,Caballero,0.6,False,13.0,a,10,43,0.0,6,19609,156,17130,1758,0.1,1.2,Caballero,0
219,0,0,77,,,1,42593,0,0,-1,1,29.4,0,429,2,4.0,4.5,6,Aleksandar,3.0,3,0,18.9,220,False,102.4,0,0,0,0,392,,59,0,0,0,42593.jpg,2.4,0,0,Kolarov,4.5,False,11.0,a,10,43,56.0,12,18194,6261,57479,2748,0.5,2.0,Kolarov,1
220,0,0,25,,,0,20658,0,0,-1,1,5.7,0,152,2,2.0,2.5,0,Pablo,1.0,2,0,3.3,221,False,27.8,0,0,0,0,181,,49,0,0,0,20658.jpg,1.3,0,0,Zabaleta,1.5,False,5.0,a,10,43,0.0,4,13718,455,29846,3429,0.2,0.8,Zabaleta,1
221,0,0,0,100.0,0.0,0,17476,0,0,-1,1,0.0,0,173,2,1.0,0.0,0,Vincent,0.0,0,0,0.0,222,False,0.0,0,0,0,0,0,,59,0,0,0,17476.jpg,0.0,0,0,Kompany,0.4,False,4.0,a,10,43,0.0,0,1054,328,9235,249,0.0,0.0,Kompany,0
222,0,0,65,,,1,17336,0,0,-1,1,37.5,0,166,2,3.7,4.2,6,Gaël,2.7,2,0,9.8,223,False,59.6,0,0,0,0,259,,54,0,0,0,17336.jpg,3.3,0,0,Clichy,1.4,False,22.0,a,10,43,0.0,10,7790,951,23993,1024,0.5,1.9,Clichy,0
223,0,0,53,100.0,100.0,1,37748,0,0,-1,1,13.9,0,386,2,3.7,4.2,6,Bacary,2.7,2,0,5.2,224,False,19.0,0,0,0,0,270,,54,0,0,0,37748.jpg,3.3,0,0,Sagna,3.3,False,3.0,a,10,43,19.0,10,10265,2272,151626,1724,0.5,1.9,Sagna,0
224,0,0,0,0.0,0.0,0,57112,0,0,-1,1,0.0,0,235,2,0.0,0.0,0,Eliaquim,0.0,0,0,0.0,225,False,0.0,0,0,0,0,0,Joined Valencia in season-long loan deal,54,0,0,0,57112.jpg,0.0,0,0,Mangala,0.4,False,20.0,u,10,43,0.0,0,674,3,16942,654,0.0,0.0,Mangala,0
225,1,2,85,75.0,75.0,0,57410,0,0,0,0,29.7,0,353,2,2.0,2.4,0,Nicolás,1.7,3,0,18.2,226,False,102.2,0,0,0,0,321,,60,0,0,0,57410.jpg,2.8,0,0,Otamendi,3.5,False,30.0,a,10,43,49.0,11,25900,2985,37029,6103,0.3,1.8,Otamendi,1
226,0,0,4,75.0,75.0,0,41823,-1,1,-2,2,4.2,0,156,3,0.8,1.1,0,Fabian,0.0,1,0,0.6,227,False,0.0,0,0,0,0,30,Knock - 75% chance of playing,48,0,0,0,41823.jpg,1.0,0,0,Delph,0.1,False,18.0,d,10,43,2.0,2,1227,16,4424,439,0.0,0.4,Delph,0
227,3,5,141,,,1,103955,1,-1,4,-4,84.5,2,400,3,10.7,11.2,13,Raheem,9.7,4,3,52.8,228,True,168.4,0,0,0,0,419,,84,0,0,0,103955.jpg,7.6,0,0,Sterling,19.5,False,7.0,a,10,43,277.0,38,716037,142271,101781,9577,1.2,4.6,Sterling,1
228,0,0,0,0.0,0.0,0,28554,0,0,-1,1,12.3,0,164,3,0.0,0.0,0,Samir,0.3,0,0,5.8,229,False,4.8,0,0,0,0,16,Joined Sevilla in season-long loan deal,64,0,0,0,28554.jpg,1.0,0,0,Nasri,0.2,False,8.0,u,10,43,41.0,1,777,10,10431,336,0.0,0.2,Nasri,0
229,1,0,63,25.0,25.0,1,20664,-1,1,-2,2,158.3,0,351,3,0.8,0.9,0,David,2.0,3,0,33.7,230,False,66.6,0,0,0,0,333,Knock - 25% chance of playing,88,0,0,0,20664.jpg,2.8,0,0,Silva,2.9,False,21.0,d,10,43,112.0,11,30699,231,140296,15407,0.2,1.3,Silva,1
230,0,0,0,100.0,100.0,0,14664,0,0,-3,3,0.0,0,525,3,1.0,1.5,0,Gnegneri Yaya,0.0,0,0,0.0,231,False,0.0,0,0,0,0,0,,77,0,0,0,14664.jpg,0.0,0,0,Touré,0.6,False,42.0,a,10,43,0.0,0,966,56,51326,799,0.0,0.0,Yaya Touré,0
231,1,0,21,,,0,17740,0,0,-1,1,65.4,0,408,3,1.0,1.5,0,Jesús,0.0,2,0,11.7,232,False,13.6,0,0,0,0,100,,64,0,0,0,17740.jpg,3.0,0,0,Navas,0.8,False,15.0,a,10,43,38.0,6,10084,161,24271,2216,0.0,0.9,Navas,0
232,0,2,108,,,1,27789,0,0,0,0,90.1,0,417,3,5.0,5.5,3,Fernando,4.0,4,1,27.1,233,False,114.6,0,0,0,0,450,,55,0,0,0,27789.jpg,3.2,0,0,Luiz Rosa,2.6,False,25.0,a,10,43,67.0,16,40643,3034,38853,5851,0.7,2.9,Fernandinho,2
233,0,0,12,75.0,75.0,0,52538,-1,1,-2,2,2.9,0,236,3,1.3,1.7,0,Fernando Francisco,0.7,0,0,1.6,234,False,13.4,0,0,0,0,41,Knock - 75% chance of playing,48,0,0,0,52538.jpg,1.0,0,0,Reges,0.2,False,6.0,d,10,43,0.0,2,2258,63,7486,867,0.1,0.4,Fernando,0
234,4,7,160,100.0,100.0,1,61366,2,-2,2,-2,275.3,2,546,3,12.0,12.5,14,Kevin,11.0,4,2,59.0,235,True,170.6,0,0,0,0,430,,107,0,0,0,61366.jpg,7.8,0,0,De Bruyne,15.3,False,17.0,a,10,43,143.0,39,396781,207236,66905,3482,1.0,3.7,De Bruyne,1
235,0,0,24,100.0,100.0,1,59859,0,0,-1,1,17.4,0,0,3,3.7,4.2,8,Ilkay,2.7,0,1,8.9,236,False,32.6,0,0,0,0,71,,54,0,0,0,59859.jpg,8.0,0,0,Gündogan,1.0,False,8.0,a,10,43,39.0,8,22799,13040,13059,1259,0.5,1.5,Gündogan,0
236,2,2,76,0.0,,1,86173,0,0,0,0,90.3,1,0,3,0.0,4.8,3,Manuel,3.3,2,2,30.6,237,False,91.8,0,0,0,0,329,Suspended until 15 Oct,90,0,0,0,86173.jpg,4.8,1,0,Agudo Durán,3.8,False,9.0,s,10,43,126.0,24,199877,1191,138368,60843,0.4,2.7,Nolito,0
237,0,0,0,0.0,0.0,0,206325,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Oleksandr,0.0,0,0,0.0,238,False,0.0,0,0,0,0,0,Season-long loan to PSV Eindhoven,53,0,0,0,206325.jpg,0.0,0,0,Zinchenko,0.0,False,35.0,u,10,43,0.0,0,76,0,2027,54,0.0,0.0,Zinchenko,0
238,0,6,96,0.0,0.0,0,37572,-1,1,-1,1,60.4,1,789,4,0.0,0.0,0,Sergio,0.7,3,3,36.2,239,False,109.4,0,0,0,0,259,Suspended until 24 Sep,129,0,0,0,37572.jpg,8.0,0,0,Agüero,24.9,False,10.0,s,10,43,194.0,24,451106,118471,1198546,24744,0.1,1.9,Agüero,0
239,0,0,9,,,0,57001,0,0,-2,2,12.6,0,249,4,0.8,0.3,2,Wilfried,1.3,8,0,10.5,240,False,11.0,0,0,0,0,180,,73,0,0,0,57001.jpg,2.0,0,0,Bony,1.4,False,12.0,a,14,110,82.0,4,55157,1206,37022,5669,0.2,0.5,Bony,0
240,3,3,103,100.0,100.0,1,173515,1,-1,1,-1,108.0,0,242,4,7.7,8.2,10,Kelechi,6.7,1,2,37.1,241,False,132.6,0,0,0,0,161,,71,0,0,0,173515.jpg,6.3,0,0,Iheanacho,8.0,False,72.0,a,10,43,130.0,25,283164,77113,65403,18905,0.9,3.6,Iheanacho,0
