,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,creativecost,influencecost,threatcost,myscore
99,0,0,29,100.0,100.0,0,20066,0,0,0,0,0.0,0,266,1,1.5,0.5,0,Wayne,1.0,2,0,4.4,100,False,44.2,0,0,0,0,180,,45,0,0,0,20066.jpg,2.5,0,6,Hennessey,3.5,False,13.0,a,5,31,0.0,5,11517,509,52783,8058,0.2,1.1,Hennessey,0,0.0,0.9822222222222223,0.0,49.2
100,0,0,0,,,0,58376,0,0,0,0,0.0,0,82,1,0.5,-0.5,0,Alex,0.0,0,0,0.0,101,False,0.0,0,0,0,0,0,,45,0,0,0,58376.jpg,0.0,0,0,McCarthy,0.2,False,13.0,a,13,20,0.0,0,336,31,2075,299,0.0,0.0,McCarthy,0,0.0,0.0,0.0,0.0
101,0,0,27,,,0,44413,0,0,-1,1,0.0,0,0,1,2.2,1.2,3,Steve,1.7,2,0,4.2,102,False,42.8,0,0,0,0,180,,44,0,0,0,44413.jpg,2.5,0,5,Mandanda,3.7,False,30.0,a,5,31,0.0,5,15208,5120,48889,4006,0.4,1.1,Mandanda,0,0.0,0.9727272727272727,0.0,77.75999999999999
102,0,0,4,100.0,100.0,0,49413,0,0,0,0,0.0,0,221,2,0.8,-0.2,0,James,0.3,1,0,0.1,103,False,0.0,0,0,0,0,9,,50,0,0,0,49413.jpg,1.0,0,0,Tomkins,0.1,False,5.0,a,5,31,1.0,1,342,50,1017,206,0.1,0.2,Tomkins,0,0.0,0.0,0.02,1.3
103,0,1,69,,,0,19188,0,0,0,0,13.4,1,480,2,4.5,3.5,2,Scott,4.0,4,1,24.2,104,False,111.2,0,0,0,0,360,,55,0,0,0,19188.jpg,3.5,0,0,Dann,6.4,False,6.0,a,5,31,117.0,14,25735,4584,63269,8656,0.7,2.5,Dann,1,0.24363636363636365,2.021818181818182,2.1272727272727274,980.4
104,0,0,44,,,0,55494,0,0,0,0,15.6,0,333,2,2.2,1.2,1,Joel,1.7,4,0,12.3,105,False,59.8,0,0,0,0,357,,50,0,0,0,55494.jpg,1.8,0,0,Ward,0.9,False,2.0,a,5,31,47.0,7,3561,393,13605,2119,0.3,1.4,Ward,1,0.312,1.196,0.94,215.07999999999998
105,0,0,18,,,0,58786,0,0,-1,1,5.0,0,96,2,1.5,0.5,2,Martin,1.0,1,0,2.5,106,False,18.0,0,0,0,0,94,,44,0,0,0,58786.jpg,1.3,0,0,Kelly,0.4,False,34.0,a,5,31,2.0,4,4103,3508,4389,819,0.2,0.9,Kelly,0,0.11363636363636363,0.4090909090909091,0.045454545454545456,29.0
106,0,0,68,100.0,100.0,1,7906,0,0,0,0,15.1,0,366,2,3.5,2.5,2,Damien,3.0,3,0,9.9,107,False,76.0,0,0,0,0,351,,50,0,0,0,7906.jpg,2.8,0,0,Delaney,0.9,False,27.0,a,5,31,9.0,11,3544,1062,13585,1433,0.6,2.2,Delaney,1,0.302,1.52,0.18,311.29999999999995
107,0,0,37,0.0,100.0,0,79228,0,0,0,0,33.5,0,354,2,0.0,0.8,0,Pape,1.3,3,0,9.7,108,False,53.6,0,0,0,0,270,Thigh injury - Expected back 18 Mar,45,0,0,0,79228.jpg,2.0,0,0,Souaré,1.0,False,23.0,i,5,31,9.0,6,19834,172,27335,12305,0.3,1.3,Souaré,0,0.7444444444444445,1.1911111111111112,0.2,130.93
108,1,1,52,,,2,55452,0,0,0,0,113.5,0,469,3,3.7,4.7,7,Yannick,3.7,1,0,21.2,109,False,58.6,0,0,0,0,217,,60,0,0,0,55452.jpg,2.8,0,0,Bolasie,5.4,False,14.0,a,6,11,40.0,11,102995,30534,83203,10740,0.6,1.8,Bolasie,1,1.8916666666666666,0.9766666666666667,0.6666666666666666,795.77
109,1,3,86,,,0,19197,0,0,0,0,177.5,0,381,3,4.5,3.5,2,Jason,4.0,4,0,32.5,110,False,96.8,0,0,0,0,346,,55,0,0,0,19197.jpg,3.5,0,0,Puncheon,1.3,False,42.0,a,5,31,50.0,14,25535,2452,20740,4811,0.7,2.5,Puncheon,0,3.227272727272727,1.76,0.9090909090909091,1311.2
110,1,3,60,,,0,82403,0,0,-1,1,80.8,0,353,3,5.2,4.2,12,Wilfried,4.7,3,1,24.6,111,False,96.4,0,0,0,0,295,,54,0,0,0,82403.jpg,3.8,0,0,Zaha,2.8,False,11.0,a,5,31,68.0,15,57856,46888,33398,4271,0.9,2.8,Zaha,3,1.4962962962962962,1.7851851851851852,1.2592592592592593,1167.44
111,0,0,8,0.0,0.0,0,59115,0,0,0,0,31.2,0,118,3,0.0,0.0,0,Mile,0.0,1,0,4.3,112,False,11.8,0,0,0,0,90,Joined Aston Villa on 17/8,45,0,0,0,59115.jpg,2.0,0,0,Jedinak,0.3,False,15.0,u,5,31,0.0,2,1014,8,20747,1461,0.0,0.4,Jedinak,0,0.6933333333333334,0.26222222222222225,0.0,2.0
112,0,0,16,100.0,100.0,0,18805,0,0,0,0,3.2,0,121,3,1.5,0.5,2,Joe,1.0,1,0,1.6,113,False,13.0,0,0,0,0,128,,45,0,0,0,18805.jpg,1.5,0,0,Ledley,0.5,False,16.0,a,5,31,0.0,3,1683,292,8641,1207,0.2,0.7,Ledley,0,0.07111111111111111,0.28888888888888886,0.0,19.2
113,0,0,17,100.0,50.0,0,50471,0,0,-1,1,9.5,0,282,3,1.8,0.4,2,James,1.3,2,0,9.6,114,False,21.8,0,0,0,0,155,,49,0,0,0,50471.jpg,2.0,0,0,McArthur,0.0,False,18.0,a,5,31,64.0,4,159,49,508,58,0.3,0.8,McArthur,0,0.19387755102040816,0.4448979591836735,1.3061224489795917,127.89
114,0,0,7,,,0,49438,0,0,-1,1,12.8,0,54,3,0.8,-0.2,0,Jordon,0.3,1,0,1.8,115,False,4.8,0,0,0,0,9,,44,0,0,0,49438.jpg,1.0,0,0,Mutch,0.1,False,22.0,a,5,31,0.0,1,1024,351,1941,439,0.1,0.2,Mutch,0,0.29090909090909095,0.10909090909090909,0.0,6.28
115,0,0,0,0.0,0.0,0,103100,0,0,0,0,0.0,0,1,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,116,False,0.0,0,0,0,0,0,Joined Ipswich in season-long loan deal,45,0,0,0,103100.jpg,0.0,0,0,Williams,0.0,False,20.0,u,5,31,0.0,0,68,4,720,53,0.0,0.0,Williams,0,0.0,0.0,0.0,0.0
116,0,0,42,,,2,75773,0,0,0,0,75.5,0,56,3,2.2,1.2,1,Chung-yong,1.7,0,0,13.7,117,False,30.0,0,0,0,0,185,,45,0,0,0,75773.jpg,2.0,0,0,Lee,0.3,False,14.0,a,5,31,31.0,8,10245,388,6724,1515,0.4,1.8,Lee Chung-yong,0,1.6777777777777778,0.6666666666666666,0.6888888888888889,240.04999999999998
117,0,0,11,50.0,50.0,0,27341,0,0,-2,2,53.9,0,397,3,0.3,-0.3,0,Yohan,0.0,2,0,9.9,118,False,21.4,0,0,0,0,149,Groin Injury - 50% chance of playing,58,0,1,0,27341.jpg,0.3,0,0,Cabaye,1.7,False,7.0,d,5,31,24.0,1,5309,59,89273,15085,0.0,0.2,Cabaye,1,0.9293103448275862,0.36896551724137927,0.41379310344827586,1.0
118,0,0,0,75.0,0.0,0,44343,0,0,-1,1,0.0,0,220,3,0.4,0.0,0,Bakary,0.0,0,0,0.0,119,False,0.0,0,0,0,0,0,Groin Injury - 75% chance of playing,54,0,0,0,44343.jpg,0.0,0,0,Sako,0.0,False,26.0,d,5,31,0.0,0,59,16,387,49,0.0,0.0,Sako,0,0.0,0.0,0.0,0.0
119,0,0,52,,,0,60252,0,0,-1,1,125.1,0,315,3,2.2,1.2,2,Andros,1.7,4,0,30.9,120,False,75.6,0,0,0,0,346,,64,0,0,0,60252.jpg,1.8,0,0,Townsend,3.8,False,10.0,a,5,31,109.0,7,22597,918,114043,22040,0.3,1.1,Townsend,1,1.9546875,1.18125,1.703125,533.49
120,0,0,0,0.0,0.0,0,28541,-1,1,-1,1,0.0,0,12,4,0.0,0.0,0,Fraizer,0.0,0,0,0.0,121,False,0.0,0,0,0,0,0,Hamstring injury - Expected back 17 Sep,44,0,0,0,28541.jpg,0.0,0,0,Campbell,0.4,False,9.0,i,5,31,0.0,0,3370,2138,10158,1388,0.0,0.0,Campbell,0,0.0,0.0,0.0,0.0
121,0,0,12,75.0,,0,59125,0,0,-2,2,19.6,0,225,4,1.4,0.8,0,Connor,1.3,3,0,7.0,122,False,18.2,0,0,0,0,245,Knock - 75% chance of playing,58,0,0,0,59125.jpg,2.0,0,0,Wickham,0.6,False,21.0,d,5,31,36.0,6,5942,201,31943,6559,0.2,1.0,Wickham,0,0.33793103448275863,0.3137931034482758,0.6206896551724138,101.94000000000001
122,0,0,0,,,0,78315,0,0,-1,1,0.0,0,110,1,0.0,1.0,0,Joel,0.0,0,0,0.0,123,False,0.0,0,0,0,0,0,,49,0,0,0,78315.jpg,0.0,0,0,Robles,0.1,False,1.0,a,6,11,0.0,0,341,45,1933,204,0.0,0.0,Robles,0,0.0,0.0,0.0,0.0
123,0,0,75,,,2,10318,0,0,0,0,0.0,0,151,1,4.7,5.7,6,Maarten,4.7,2,0,7.3,124,False,72.2,0,0,0,0,360,,50,0,0,0,10318.jpg,4.3,0,9,Stekelenburg,2.8,False,22.0,a,6,11,0.0,17,61106,18478,16782,3063,0.9,3.4,Stekelenburg,1,0.0,1.444,0.0,356.34000000000003
124,1,2,92,,,2,12745,0,0,0,0,84.8,0,212,2,5.7,6.7,8,Leighton,5.7,2,0,18.0,125,False,59.2,0,0,0,0,360,,55,0,1,0,12745.jpg,4.8,0,0,Baines,11.0,False,3.0,a,6,11,36.0,19,143076,57698,53952,7135,1.0,3.5,Baines,0,1.5418181818181818,1.0763636363636364,0.6545454545454545,1045.0
125,0,0,26,100.0,100.0,1,59949,0,0,-1,1,16.3,0,327,2,2.0,3.0,6,Seamus,2.0,0,0,3.3,126,False,12.6,0,0,0,0,90,,54,0,0,0,59949.jpg,6.0,0,0,Coleman,1.5,False,23.0,a,6,11,4.0,6,7947,5002,65427,1297,0.4,1.1,Coleman,0,0.30185185185185187,0.23333333333333334,0.07407407407407407,71.80000000000001
126,0,2,91,100.0,100.0,2,7645,0,0,0,0,12.5,0,221,2,5.3,6.3,6,Phil,5.3,2,0,15.5,127,False,123.8,0,0,0,0,360,,50,0,0,0,7645.jpg,4.5,0,0,Jagielka,3.6,False,6.0,a,6,11,19.0,18,74742,34768,17803,4286,1.1,3.6,Jagielka,0,0.25,2.476,0.38,841.09
127,0,0,58,100.0,100.0,0,97299,0,0,0,0,8.2,0,336,2,2.3,0.8,2,John,1.3,4,0,9.2,128,False,79.4,0,0,0,0,328,,50,0,0,0,97299.jpg,1.5,0,0,Stones,30.9,False,24.0,a,10,43,4.0,6,174642,36592,273211,28618,0.3,1.2,Stones,1,0.16399999999999998,1.588,0.08,125.08000000000001
128,0,0,38,100.0,100.0,1,108824,0,0,0,0,18.1,0,126,2,3.2,2.7,2,Brendan,2.7,1,0,7.4,129,False,33.0,0,0,0,0,180,,45,0,0,0,108824.jpg,4.0,0,0,Galloway,0.4,False,20.0,a,19,35,23.0,8,8577,1961,4687,564,0.6,1.8,Galloway,0,0.40222222222222226,0.7333333333333333,0.5111111111111111,208.07
129,0,0,0,0.0,0.0,0,149468,0,0,0,0,0.0,0,22,2,0.0,0.0,0,Tyias,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,40,0,0,0,149468.jpg,0.0,0,0,Browning,0.7,False,27.0,i,6,11,0.0,0,1173,244,12959,1675,0.0,0.0,Browning,0,0.0,0.0,0.0,0.0
130,0,0,0,0.0,0.0,0,114093,0,0,0,0,0.0,0,53,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,131,False,0.0,0,0,0,0,0,Hamstring injury - Unknown return date,40,0,0,0,114093.jpg,0.0,0,0,Pennington,0.1,False,38.0,i,6,11,0.0,0,398,89,1997,246,0.0,0.0,Pennington,0,0.0,0.0,0.0,0.0
131,0,0,37,,,0,121221,-1,1,-1,1,12.3,0,304,2,1.0,2.0,0,Ramiro,1.0,2,0,9.1,132,False,54.2,0,0,0,0,187,,49,0,0,0,121221.jpg,1.7,0,0,Funes Mori,2.1,False,25.0,a,6,11,24.0,5,11992,354,41316,11331,0.2,1.0,Funes Mori,0,0.2510204081632653,1.106122448979592,0.4897959183673469,95.5
132,2,1,68,,,2,26901,0,0,1,-1,119.8,0,245,3,5.7,6.7,6,Kevin,5.7,2,1,29.0,133,False,80.2,0,0,0,0,314,,66,0,0,0,26901.jpg,5.5,0,0,Mirallas,4.8,False,11.0,a,6,11,90.0,22,174618,23271,52880,13020,0.9,3.3,Mirallas,0,1.8151515151515152,1.215151515151515,1.3636363636363635,1675.0
133,1,3,37,,,1,88894,0,0,2,-2,105.0,0,654,3,2.7,3.7,1,Ross,2.7,2,1,31.3,134,False,79.6,0,0,0,0,308,,77,0,0,0,88894.jpg,4.5,0,0,Barkley,16.3,False,8.0,a,6,11,129.0,18,437786,6682,214680,99875,0.4,2.3,Barkley,1,1.3636363636363635,1.0337662337662337,1.6753246753246753,864.7200000000001
134,0,0,5,75.0,75.0,0,43250,0,0,-2,2,0.3,0,241,3,0.0,0.8,0,Tom,0.0,0,0,0.3,135,False,2.2,0,0,0,0,6,Knock - 75% chance of playing,53,0,0,0,43250.jpg,1.0,0,0,Cleverley,0.2,False,15.0,d,6,11,0.0,1,370,25,5412,742,0.0,0.2,Cleverley,0,0.005660377358490566,0.041509433962264156,0.0,1.0
135,0,0,14,0.0,0.0,0,50472,0,0,-1,1,7.2,0,365,3,0.0,0.0,0,James,0.3,2,0,3.0,136,False,21.8,0,0,0,0,127,Groin Injury - Expected back 01 Oct,49,0,0,0,50472.jpg,1.5,0,0,McCarthy,0.2,False,16.0,i,6,11,0.0,3,1633,15,8119,1238,0.1,0.6,McCarthy,0,0.1469387755102041,0.4448979591836735,0.0,11.7
136,0,3,84,,,2,1632,0,0,1,-1,62.6,0,418,3,5.0,6.0,3,Gareth,5.0,2,1,24.7,137,False,106.4,0,0,0,0,354,,46,0,0,0,1632.jpg,4.3,0,0,Barry,5.7,False,18.0,a,6,11,78.0,17,160403,17221,62224,17471,1.1,3.7,Barry,1,1.3608695652173914,2.3130434782608695,1.6956521739130435,1252.0
137,0,0,0,0.0,0.0,0,27707,0,0,-1,1,0.0,0,44,3,0.0,0.0,0,Darron,0.0,0,0,0.0,138,False,0.0,0,0,0,0,0,Knock - Expected back 17 Sep,44,0,0,0,27707.jpg,0.0,0,0,Gibson,0.1,False,4.0,i,6,11,0.0,0,410,43,2380,410,0.0,0.0,Gibson,0,0.0,0.0,0.0,0.0
138,0,0,0,0.0,0.0,0,87447,0,0,-1,1,0.0,0,75,3,0.0,0.0,0,Muhamed,0.0,0,0,0.0,139,False,0.0,0,0,0,0,0,Knee injury - Expected back 04 Feb,44,0,0,0,87447.jpg,0.0,0,0,Besic,0.0,False,21.0,i,6,11,0.0,0,204,41,698,56,0.0,0.0,Besic,0,0.0,0.0,0.0,0.0
139,0,0,0,,,0,77762,0,0,-1,1,0.0,0,130,3,0.0,1.0,0,Bryan,0.0,0,0,0.0,140,False,0.0,0,0,0,0,0,,44,0,0,0,77762.jpg,0.0,0,0,Oviedo,0.2,False,20.0,a,6,11,0.0,0,2142,239,2801,515,0.0,0.0,Oviedo,0,0.0,0.0,0.0,0.0
140,0,0,16,,,0,94924,0,0,-2,2,45.7,0,283,3,1.0,2.0,1,Gerard,1.0,2,0,15.4,141,False,19.0,0,0,0,0,172,,63,0,0,0,94924.jpg,1.7,0,0,Deulofeu,1.9,False,7.0,a,6,11,89.0,5,16720,642,91822,13678,0.2,0.8,Deulofeu,0,0.7253968253968255,0.30158730158730157,1.4126984126984128,158.7
141,0,0,6,,,0,17349,0,0,-2,2,0.3,0,278,3,0.0,1.0,0,Aaron,0.0,0,0,0.9,142,False,8.2,0,0,0,0,15,,58,0,0,0,17349.jpg,1.0,0,0,Lennon,0.3,False,12.0,a,6,11,0.0,1,918,128,7534,1050,0.0,0.2,Lennon,0,0.005172413793103448,0.14137931034482756,0.0,1.0
142,0,3,75,100.0,100.0,2,66749,2,-2,2,-2,71.7,1,754,4,6.7,7.7,17,Romelu,6.7,0,3,44.8,143,False,130.2,0,0,0,0,231,,92,0,0,0,66749.jpg,6.7,0,0,Lukaku,15.2,False,10.0,a,6,11,246.0,20,398056,229664,125171,8333,0.7,2.2,Lukaku,0,0.7793478260869565,1.4152173913043478,2.6739130434782608,3020.93
143,0,0,9,,,0,26921,-1,1,-2,2,17.2,0,289,4,0.7,1.7,1,Arouna,0.7,0,0,4.6,144,False,6.8,0,0,0,0,46,,53,0,0,0,26921.jpg,1.0,0,0,Koné,1.3,False,9.0,a,6,11,22.0,3,7548,1219,38817,5048,0.1,0.6,Koné,0,0.32452830188679244,0.12830188679245283,0.41509433962264153,35.199999999999996
144,0,0,0,,,0,113688,-1,1,-2,2,0.0,0,19,4,0.0,1.0,0,Oumar,0.0,0,0,0.0,145,False,0.0,0,0,0,0,0,,58,0,0,0,113688.jpg,0.0,0,0,Niasse,0.0,False,14.0,a,6,11,0.0,0,373,87,1309,167,0.0,0.0,Niasse,0,0.0,0.0,0.0,0.0
145,0,0,0,0.0,0.0,0,12390,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Allan,0.0,0,0,0.0,146,False,0.0,0,0,0,0,0,Back injury - Expected back 14 Jan,45,0,0,0,12390.jpg,0.0,0,0,McGregor,0.0,False,1.0,i,7,88,0.0,0,144,18,438,56,0.0,0.0,McGregor,0,0.0,0.0,0.0,0.0
146,0,0,79,100.0,100.0,1,11974,0,0,1,-1,0.0,0,0,1,2.8,3.8,2,Eldin,4.3,3,0,9.9,147,False,98.6,0,0,0,0,360,,41,0,0,0,11974.jpg,4.0,0,15,Jakupovic,21.1,False,16.0,a,7,88,0.0,16,264021,27487,49204,8185,1.0,3.9,Jakupovic,0,0.0,2.4048780487804877,0.0,439.97999999999996
147,0,0,0,0.0,0.0,0,171982,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Brian,0.0,0,0,0.0,148,False,0.0,0,0,0,0,0,Knee injury - Expected back 17 Sep,40,0,0,0,171982.jpg,0.0,0,0,Lenihan,0.9,False,31.0,i,7,88,0.0,0,3231,143,22729,3387,0.0,0.0,Lenihan,0,0.0,0.0,0.0,0.0
148,1,3,105,,,1,19115,0,0,0,0,10.2,1,0,2,3.8,4.8,2,Curtis,5.3,3,0,26.2,149,False,195.4,0,0,0,0,360,,50,0,0,0,19115.jpg,4.3,0,0,Davies,3.3,False,6.0,a,7,88,57.0,17,85775,9655,22525,7824,1.1,3.4,Davies,1,0.204,3.908,1.14,1408.78
149,0,0,0,0.0,0.0,0,12679,-1,1,-1,1,0.0,0,0,2,0.0,0.0,0,Michael,0.0,0,0,0.0,150,False,0.0,0,0,0,0,0,Knee injury - Expected back 22 Oct,44,0,0,0,12679.jpg,0.0,0,0,Dawson,0.0,False,21.0,i,7,88,0.0,0,114,24,574,66,0.0,0.0,Dawson,0,0.0,0.0,0.0,0.0
150,0,0,0,0.0,0.0,0,88898,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Moses,0.0,0,0,0.0,151,False,0.0,0,0,0,0,0,Knee injury - Expected back 21 Jan,45,0,0,0,88898.jpg,0.0,0,0,Odubajo,0.0,False,2.0,i,7,88,0.0,0,35,4,124,11,0.0,0.0,Odubajo,0,0.0,0.0,0.0,0.0
151,0,1,77,,,1,122798,0,0,0,0,38.9,0,0,2,2.2,3.2,2,Andrew,3.7,3,0,11.9,152,False,76.8,0,0,0,0,360,,45,0,0,0,122798.jpg,3.3,0,0,Robertson,1.8,False,3.0,a,7,88,3.0,13,34508,5128,14038,2898,0.8,2.9,Robertson,0,0.8644444444444445,1.7066666666666666,0.06666666666666667,452.19
152,0,0,3,100.0,100.0,0,95658,0,0,-1,1,0.0,0,0,2,-1.2,-0.2,0,Harry,0.3,1,0,0.2,153,False,2.2,0,0,0,0,8,,44,0,0,0,95658.jpg,1.0,0,0,Maguire,0.0,False,5.0,a,7,88,0.0,1,416,77,329,74,0.1,0.2,Maguire,0,0.0,0.05,0.0,1.6600000000000001
153,0,0,0,0.0,0.0,0,19687,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Alex,0.0,0,0,0.0,154,False,0.0,0,0,0,0,0,Achilles injury - Expected back 03 Dec,40,0,0,0,19687.jpg,0.0,0,0,Bruce,0.2,False,4.0,i,7,88,0.0,0,1153,303,2088,297,0.0,0.0,Bruce,0,0.0,0.0,0.0,0.0
154,0,5,89,100.0,100.0,1,18987,0,0,1,-1,136.5,0,0,3,2.8,3.8,9,Robert,4.3,2,2,33.1,155,False,106.8,0,0,0,0,317,,56,0,0,0,18987.jpg,5.8,0,0,Snodgrass,5.3,False,10.0,a,7,88,93.0,23,193692,42322,64873,8723,0.8,4.1,Snodgrass,0,2.4375,1.907142857142857,1.6607142857142858,1469.09
155,0,0,65,,,1,74033,0,0,0,0,15.9,0,0,3,0.8,1.8,2,Sam,2.3,3,0,8.0,156,False,55.6,0,0,0,0,352,,50,0,0,0,74033.jpg,2.0,0,0,Clucas,0.1,False,11.0,a,7,88,8.0,8,669,48,1514,365,0.5,1.6,Clucas,1,0.318,1.112,0.16,190.85
156,0,0,61,,,1,49944,0,0,0,0,1.5,0,0,3,0.8,1.8,2,Jake,2.3,3,0,12.9,157,False,110.4,0,0,0,0,360,,50,0,0,0,49944.jpg,2.3,0,0,Livermore,0.1,False,14.0,a,7,88,17.0,9,1569,96,2057,508,0.5,1.8,Livermore,0,0.03,2.208,0.34,305.46999999999997
157,0,0,77,,,1,37339,0,0,0,0,25.9,0,0,3,0.8,1.8,2,Ahmed,2.3,3,0,9.3,158,False,61.4,0,0,0,0,360,,50,0,0,0,37339.jpg,2.3,0,0,Elmohamady,0.5,False,27.0,a,7,88,5.0,9,5267,306,9570,2415,0.5,1.8,Elmohamady,0,0.518,1.228,0.1,221.29000000000002
158,0,0,0,0.0,0.0,0,28147,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,159,False,0.0,0,0,0,0,0,Joined Newcastle United on 3/8,55,0,0,0,28147.jpg,0.0,0,0,Diamé,0.0,False,17.0,u,7,88,0.0,0,33,4,531,42,0.0,0.0,Diamé,0,0.0,0.0,0.0,0.0
159,1,0,58,,,1,15109,0,0,0,0,50.9,0,0,3,1.5,2.5,5,Tom,3.0,3,0,10.3,160,False,31.6,0,0,0,0,360,,50,0,0,0,15109.jpg,2.8,0,0,Huddlestone,0.3,False,8.0,a,7,88,20.0,11,3062,728,3445,746,0.6,2.2,Huddlestone,1,1.018,0.632,0.4,318.5
160,0,0,60,,,1,53371,0,0,0,0,59.4,0,0,3,0.5,1.5,2,David,2.0,3,0,11.4,161,False,43.4,0,0,0,0,342,,45,0,0,0,53371.jpg,2.0,0,0,Meyler,0.3,False,7.0,a,7,88,10.0,8,3667,414,3485,741,0.4,1.8,Meyler,1,1.32,0.9644444444444444,0.2222222222222222,233.6
161,1,2,49,100.0,100.0,0,9110,0,0,0,0,21.5,1,0,3,2.8,3.8,1,Shaun,4.3,1,1,13.5,162,False,66.6,0,0,0,0,69,,45,0,0,0,9110.jpg,4.3,0,0,Maloney,1.9,False,15.0,a,7,88,47.0,13,81980,5873,32484,9895,1.0,2.9,Maloney,0,0.4777777777777778,1.48,1.0444444444444445,593.93
162,1,0,37,100.0,100.0,2,59856,0,0,0,0,34.3,0,0,4,1.8,2.8,2,Abel,3.3,2,1,22.0,163,False,55.2,0,0,0,0,352,,60,0,0,0,59856.jpg,3.8,0,0,Hernández,2.3,False,9.0,a,7,88,129.0,15,76115,7673,36292,13365,0.6,2.5,Hernández,0,0.5716666666666667,0.92,2.15,736.05
163,0,2,40,,,2,111847,0,0,1,-1,50.0,0,0,4,0.5,1.5,2,Adama,2.0,2,1,17.2,164,False,50.8,0,0,0,0,321,,46,0,0,0,111847.jpg,3.5,0,0,Diomande,6.6,False,20.0,a,7,88,72.0,14,233283,25383,100676,23068,0.4,3.0,Diomande,0,1.0869565217391304,1.1043478260869564,1.565217391304348,359.6
164,0,1,76,100.0,100.0,1,17745,0,0,0,0,0.0,0,475,1,4.7,3.7,2,Kasper,3.7,6,0,11.2,165,False,111.4,0,0,0,0,326,,50,0,0,0,17745.jpg,3.3,0,16,Schmeichel,11.7,False,1.0,a,8,13,0.0,13,55365,6334,133014,15297,0.7,2.6,Schmeichel,0,0.0,2.228,0.0,425.18000000000006
165,0,0,4,,,0,51934,0,0,0,0,0.0,0,0,1,1.3,0.3,0,Ron-Robert,0.3,1,0,0.1,166,False,0.6,0,0,0,0,34,,45,0,0,0,51934.jpg,1.0,0,0,Zieler,0.3,False,21.0,a,8,13,0.0,1,876,65,2538,397,0.1,0.2,Zieler,0,0.0,0.013333333333333332,0.0,1.18
166,0,0,74,,,1,15033,0,0,0,0,11.5,0,549,2,5.7,4.7,0,Wes,4.7,7,1,14.1,167,False,99.2,0,0,0,0,360,,50,0,0,0,15033.jpg,3.8,0,0,Morgan,23.6,False,5.0,a,8,13,30.0,15,119964,16436,195821,42991,0.9,3.0,Morgan,0,0.23,1.984,0.6,676.29
167,0,0,71,,,1,37402,0,0,-1,1,27.6,0,482,2,3.7,2.7,0,Christian,2.7,7,0,11.3,168,False,64.0,0,0,0,0,360,,54,0,0,0,37402.jpg,2.0,0,0,Fuchs,8.3,False,28.0,a,8,13,21.0,8,9058,1593,131188,24568,0.5,1.5,Fuchs,1,0.5111111111111112,1.1851851851851851,0.3888888888888889,312.02
168,0,0,0,100.0,0.0,0,86417,0,0,-1,1,0.0,0,236,2,1.0,0.0,0,Jeffrey,0.0,0,0,0.0,169,False,0.0,0,0,0,0,0,,49,0,0,0,86417.jpg,0.0,0,0,Schlupp,0.2,False,15.0,a,8,13,0.0,0,289,11,11395,851,0.0,0.0,Schlupp,0,0.0,0.0,0.0,0.0
169,0,0,0,,,0,37388,0,0,0,0,0.0,0,35,2,1.0,0.0,0,Marcin,0.0,0,0,0.0,170,False,0.0,0,0,0,0,0,,40,0,0,0,37388.jpg,0.0,0,0,Wasilewski,1.1,False,27.0,a,8,13,0.0,0,6338,1762,11300,1702,0.0,0.0,Wasilewski,0,0.0,0.0,0.0,0.0
170,0,0,0,0.0,0.0,0,46695,0,0,-1,1,0.0,0,129,2,0.0,0.0,0,Ritchie,0.0,0,0,0.0,171,False,0.0,0,0,0,0,0,Signed for Aston Villa on 23/8,44,0,0,0,46695.jpg,0.0,0,0,de Laet,0.1,False,,u,8,13,0.0,0,181,3,4228,503,0.0,0.0,de Laet,0,0.0,0.0,0.0,0.0
171,0,0,49,100.0,,1,40725,0,0,0,0,6.0,0,390,2,3.3,2.3,0,Danny,2.3,5,0,6.4,172,False,56.6,0,0,0,0,295,,50,0,0,0,40725.jpg,1.8,0,0,Simpson,2.0,False,17.0,a,8,13,2.0,7,6300,125,35417,11463,0.5,1.4,Simpson,2,0.12,1.1320000000000001,0.04,155.57999999999998
